06210, 20160407, 2150,        10Min,          D1H,              , 22064,
06210, 20160407, 2150,        10Min,          Q1H,             0,     0,
06210, 20160407, 2150,        10Min,         R12H,      1.195317,     0,
06210, 20160407, 2150,        10Min,          R1H,             0,     0,
06210, 20160407, 2150,        10Min,         R24H,      1.627983,     0,
06210, 20160407, 2150,        10Min,          R6H,             0,     0,
06210, 20160407, 2150,        10Min,        Sav1H,      3.868833,     0,
06210, 20160407, 2150,        10Min,        Sax1H,          4.45,     0,
06210, 20160407, 2150,        10Min,        Sax3H,          5.11,     0,
06210, 20160407, 2150,        10Min,        Sax6H,          8.66,     0,
06210, 20160407, 2150,        10Min,         Sx1H,          6.33,     0,
06210, 20160407, 2150,        10Min,         Sx3H,          6.95,     0,
06210, 20160407, 2150,        10Min,         Sx6H,         11.42,     0,
06210, 20160407, 2150,        10Min,        Tgn12,           5.8,     0,
06210, 20160407, 2150,        10Min,        Tgn14,           5.8,     0,
06210, 20160407, 2150,        10Min,         Tgn6,           5.8,     0,
06210, 20160407, 2150,        10Min,         Tn12,           5.5,     0,
06210, 20160407, 2150,        10Min,         Tn14,           5.5,     0,
06210, 20160407, 2150,        10Min,          Tn6,           6.5,     0,
06210, 20160407, 2150,        10Min,         Tx12,           9.7,     0,
06210, 20160407, 2150,        10Min,         Tx24,           9.7,     0,
06210, 20160407, 2150,        10Min,          Tx6,           9.3,     0,
06210, 20160407, 2150,        10Min,          W10,              , 22064,
06210, 20160407, 2150,        10Min,       W10-10,              , 22064,
06210, 20160407, 2150,        10Min,           dd,         261.9,     0,
06210, 20160407, 2150,        10Min,           dr,             0,     0,
06210, 20160407, 2150,        10Min,          dsd,           7.8,     0,
06210, 20160407, 2150,        10Min,           ff,          3.71,     0,
06210, 20160407, 2150,        10Min,          ffs,          3.71,     0,
06210, 20160407, 2150,        10Min,          fsd,           .43,     0,
06210, 20160407, 2150,        10Min,           fx,          5.96,     0,
06210, 20160407, 2150,        10Min,          fxs,          5.96,     0,
06210, 20160407, 2150,        10Min,          gff,          5.25,     0,
06210, 20160407, 2150,        10Min,         gffs,          5.25,     0,
06210, 20160407, 2150,        10Min,            h,              , 22064,
06210, 20160407, 2150,        10Min,           h1,              , 22064,
06210, 20160407, 2150,        10Min,           h2,              , 22064,
06210, 20160407, 2150,        10Min,           h3,              , 22064,
06210, 20160407, 2150,        10Min,           hc,              , 22064,
06210, 20160407, 2150,        10Min,          hc1,              , 22064,
06210, 20160407, 2150,        10Min,          hc2,              , 22064,
06210, 20160407, 2150,        10Min,          hc3,              , 22064,
06210, 20160407, 2150,        10Min,           hm,              , 22064,
06210, 20160407, 2150,        10Min,          hm1,              , 22064,
06210, 20160407, 2150,        10Min,          hm2,              , 22064,
06210, 20160407, 2150,        10Min,          hm3,              , 22064,
06210, 20160407, 2150,        10Min,            n,              , 22064,
06210, 20160407, 2150,        10Min,           n1,              , 22064,
06210, 20160407, 2150,        10Min,           n2,              , 22064,
06210, 20160407, 2150,        10Min,           n3,              , 22064,
06210, 20160407, 2150,        10Min,           nc,              , 22064,
06210, 20160407, 2150,        10Min,          nc1,              , 22064,
06210, 20160407, 2150,        10Min,          nc2,              , 22064,
