06210, 20160405, 1640,        10Min,          D1H,              , 22064,
06210, 20160405, 1640,        10Min,          Q1H,         96.06,     0,
06210, 20160405, 1640,        10Min,         R12H,             0,     0,
06210, 20160405, 1640,        10Min,          R1H,             0,     0,
06210, 20160405, 1640,        10Min,         R24H,          .152,     0,
06210, 20160405, 1640,        10Min,          R6H,             0,     0,
06210, 20160405, 1640,        10Min,        Sav1H,         5.725,     0,
06210, 20160405, 1640,        10Min,        Sax1H,          6.14,     0,
06210, 20160405, 1640,        10Min,        Sax3H,          7.77,     0,
06210, 20160405, 1640,        10Min,        Sax6H,          7.77,     0,
06210, 20160405, 1640,        10Min,         Sx1H,          8.43,     0,
06210, 20160405, 1640,        10Min,         Sx3H,         10.35,     0,
06210, 20160405, 1640,        10Min,         Sx6H,         10.35,     0,
06210, 20160405, 1640,        10Min,        Tgn12,           6.2,     0,
06210, 20160405, 1640,        10Min,        Tgn14,           5.5,     0,
06210, 20160405, 1640,        10Min,         Tgn6,           9.9,     0,
06210, 20160405, 1640,        10Min,         Tn12,           7.3,     0,
06210, 20160405, 1640,        10Min,         Tn14,             7,     0,
06210, 20160405, 1640,        10Min,          Tn6,           9.2,     0,
06210, 20160405, 1640,        10Min,         Tx12,          11.4,     0,
06210, 20160405, 1640,        10Min,         Tx24,            12,     0,
06210, 20160405, 1640,        10Min,          Tx6,          11.3,     0,
06210, 20160405, 1640,        10Min,          W10,              , 22064,
06210, 20160405, 1640,        10Min,       W10-10,              , 22064,
06210, 20160405, 1640,        10Min,           dd,         248.1,     0,
06210, 20160405, 1640,        10Min,           dr,             0,     0,
06210, 20160405, 1640,        10Min,          dsd,           8.6,     0,
06210, 20160405, 1640,        10Min,           ff,          5.67,     0,
06210, 20160405, 1640,        10Min,          ffs,          5.67,     0,
06210, 20160405, 1640,        10Min,          fsd,          1.03,     0,
06210, 20160405, 1640,        10Min,           fx,          8.43,     0,
06210, 20160405, 1640,        10Min,          fxs,          8.43,     0,
06210, 20160405, 1640,        10Min,          gff,          8.33,     0,
06210, 20160405, 1640,        10Min,         gffs,          8.33,     0,
06210, 20160405, 1640,        10Min,            h,              , 22064,
06210, 20160405, 1640,        10Min,           h1,              , 22064,
06210, 20160405, 1640,        10Min,           h2,              , 22064,
06210, 20160405, 1640,        10Min,           h3,              , 22064,
06210, 20160405, 1640,        10Min,           hc,              , 22064,
06210, 20160405, 1640,        10Min,          hc1,              , 22064,
06210, 20160405, 1640,        10Min,          hc2,              , 22064,
06210, 20160405, 1640,        10Min,          hc3,              , 22064,
06210, 20160405, 1640,        10Min,           hm,              , 22064,
06210, 20160405, 1640,        10Min,          hm1,              , 22064,
06210, 20160405, 1640,        10Min,          hm2,              , 22064,
06210, 20160405, 1640,        10Min,          hm3,              , 22064,
06210, 20160405, 1640,        10Min,            n,              , 22064,
06210, 20160405, 1640,        10Min,           n1,              , 22064,
06210, 20160405, 1640,        10Min,           n2,              , 22064,
06210, 20160405, 1640,        10Min,           n3,              , 22064,
06210, 20160405, 1640,        10Min,           nc,              , 22064,
06210, 20160405, 1640,        10Min,          nc1,              , 22064,
06210, 20160405, 1640,        10Min,          nc2,              , 22064,
06210, 20160405, 1640,        10Min,          nc3,              , 22064,
06210, 20160405, 1640,        10Min,          nhc,              , 22064,
06210, 20160405, 1640,        10Min,           nm,              , 22064,
06210, 20160405, 1640,        10Min,          nm1,              , 22064,
06210, 20160405, 1640,        10Min,          nm2,              , 22064,
06210, 20160405, 1640,        10Min,          nm3,              , 22064,
06210, 20160405, 1640,        10Min,           p0,      1007.692,     0,
06210, 20160405, 1640,        10Min,           pg,              , 22048,
06210, 20160405, 1640,        10Min,           pp,      1007.668,     0,
06210, 20160405, 1640,        10Min,           pr,              , 22048,
