06210, 20160417, 0040,        10Min,          D1H,              , 22064,
06210, 20160417, 0040,        10Min,          Q1H,             0,     0,
06210, 20160417, 0040,        10Min,         R12H,      1.863667,     0,
06210, 20160417, 0040,        10Min,          R1H,             0,     0,
06210, 20160417, 0040,        10Min,         R24H,      2.028667,     0,
06210, 20160417, 0040,        10Min,          R6H,      1.185002,     0,
06210, 20160417, 0040,        10Min,        Sav1H,         4.522,     0,
06210, 20160417, 0040,        10Min,        Sax1H,          5.09,     0,
06210, 20160417, 0040,        10Min,        Sax3H,          5.09,     0,
06210, 20160417, 0040,        10Min,        Sax6H,          6.06,     0,
06210, 20160417, 0040,        10Min,         Sx1H,          7.96,     0,
06210, 20160417, 0040,        10Min,         Sx3H,          7.96,     0,
06210, 20160417, 0040,        10Min,         Sx6H,             8,     0,
06210, 20160417, 0040,        10Min,        Tgn12,           3.1,     0,
06210, 20160417, 0040,        10Min,        Tgn14,           3.1,     0,
06210, 20160417, 0040,        10Min,         Tgn6,           3.1,     0,
06210, 20160417, 0040,        10Min,         Tn12,           4.8,     0,
06210, 20160417, 0040,        10Min,         Tn14,           4.8,     0,
06210, 20160417, 0040,        10Min,          Tn6,           4.8,     0,
06210, 20160417, 0040,        10Min,         Tx12,           8.9,     0,
06210, 20160417, 0040,        10Min,         Tx24,          10.4,     0,
06210, 20160417, 0040,        10Min,          Tx6,           6.4,     0,
06210, 20160417, 0040,        10Min,          W10,              , 22064,
06210, 20160417, 0040,        10Min,       W10-10,              , 22064,
06210, 20160417, 0040,        10Min,           dd,         307.8,     0,
06210, 20160417, 0040,        10Min,           dr,             0,     0,
06210, 20160417, 0040,        10Min,          dsd,           8.5,     0,
06210, 20160417, 0040,        10Min,           ff,          4.84,     0,
06210, 20160417, 0040,        10Min,          ffs,          4.84,     0,
06210, 20160417, 0040,        10Min,          fsd,          1.34,     0,
06210, 20160417, 0040,        10Min,           fx,          7.96,     0,
06210, 20160417, 0040,        10Min,          fxs,          7.96,     0,
06210, 20160417, 0040,        10Min,          gff,          7.96,     0,
06210, 20160417, 0040,        10Min,         gffs,          7.96,     0,
06210, 20160417, 0040,        10Min,            h,              , 22064,
06210, 20160417, 0040,        10Min,           h1,              , 22064,
06210, 20160417, 0040,        10Min,           h2,              , 22064,
06210, 20160417, 0040,        10Min,           h3,              , 22064,
06210, 20160417, 0040,        10Min,           hc,              , 22064,
06210, 20160417, 0040,        10Min,          hc1,              , 22064,
06210, 20160417, 0040,        10Min,          hc2,              , 22064,
06210, 20160417, 0040,        10Min,          hc3,              , 22064,
06210, 20160417, 0040,        10Min,           hm,              , 22064,
06210, 20160417, 0040,        10Min,          hm1,              , 22064,
06210, 20160417, 0040,        10Min,          hm2,              , 22064,
06210, 20160417, 0040,        10Min,          hm3,              , 22064,
06210, 20160417, 0040,        10Min,            n,              , 22064,
06210, 20160417, 0040,        10Min,           n1,              , 22064,
06210, 20160417, 0040,        10Min,           n2,              , 22064,
06210, 20160417, 0040,        10Min,           n3,              , 22064,
06210, 20160417, 0040,        10Min,           nc,              , 22064,
06210, 20160417, 0040,        10Min,          nc1,              , 22064,
06210, 20160417, 0040,        10Min,          nc2,              , 22064,
06210, 20160417, 0040,        10Min,          nc3,              , 22064,
06210, 20160417, 0040,        10Min,          nhc,              , 22064,
06210, 20160417, 0040,        10Min,           nm,              , 22064,
06210, 20160417, 0040,        10Min,          nm1,              , 22064,
06210, 20160417, 0040,        10Min,          nm2,              , 22064,
06210, 20160417, 0040,        10Min,          nm3,              , 22064,
06210, 20160417, 0040,        10Min,           p0,      1006.894,     0,
06210, 20160417, 0040,        10Min,           pg,              , 22048,
06210, 20160417, 0040,        10Min,           pp,      1006.869,     0,
06210, 20160417, 0040,        10Min,           pr,              , 22048,
06210, 20160417, 0040,        10Min,           ps,        1006.6,     0,
06210, 20160417, 0040,        10Min,          pwc,              , 22064,
06210, 20160417, 0040,        10Min,           qg,             0,     0,
06210, 20160417, 0040,        10Min,          qgn,             0,     0,
06210, 20160417, 0040,        10Min,          qgx,             0,     0,
06210, 20160417, 0040,        10Min,          qnh,       1006.87,     0,
06210, 20160417, 0040,        10Min,           rg,             0,     0,
06210, 20160417, 0040,        10Min,           rh,            78,     0,
06210, 20160417, 0040,        10Min,          rhb,             0,     0,
06210, 20160417, 0040,        10Min,           sq,             0,     0,
06210, 20160417, 0040,        10Min,           ss,             0,     0,
06210, 20160417, 0040,        10Min,           ta,           5.6,     0,
06210, 20160417, 0040,        10Min,           tb,      4.000597,     0,
06210, 20160417, 0040,        10Min,           td,           2.1,     0,
06210, 20160417, 0040,        10Min,          tgn,           3.3,     0,
06210, 20160417, 0040,        10Min,           tn,           5.2,     0,
06210, 20160417, 0040,        10Min,           tx,           5.6,     0,
06210, 20160417, 0040,        10Min,           vv,              , 22064,
06210, 20160417, 0040,        10Min,           ww,              , 22064,
06210, 20160417, 0040,        10Min,        ww-10,              , 22064,
06210, 20160417, 0040,        10Min,           za,              , 22048,
06210, 20160417, 0040,        10Min,           zm,              , 22048,
06225, 20160417, 0040,        10Min,        Sav1H,      7.598834,     0,
06225, 20160417, 0040,        10Min,        Sax1H,          9.79,     0,
06225, 20160417, 0040,        10Min,        Sax3H,          9.79,     0,
06225, 20160417, 0040,        10Min,        Sax6H,          9.79,     0,
06225, 20160417, 0040,        10Min,         Sx1H,          11.9,     0,
06225, 20160417, 0040,        10Min,         Sx3H,          11.9,     0,
06225, 20160417, 0040,        10Min,         Sx6H,          11.9,     0,
06225, 20160417, 0040,        10Min,           dd,         309.1,     0,
06225, 20160417, 0040,        10Min,           dn,         288.3,     0,
06225, 20160417, 0040,        10Min,          dsd,           6.2,     0,
06225, 20160417, 0040,        10Min,           dx,         324.8,     0,
06225, 20160417, 0040,        10Min,           ff,          6.55,     0,
06225, 20160417, 0040,        10Min,          ffs,          6.55,     0,
06225, 20160417, 0040,        10Min,          fsd,          1.38,     0,
06225, 20160417, 0040,        10Min,           fx,          11.9,     0,
06225, 20160417, 0040,        10Min,          fxs,          11.9,     0,
06225, 20160417, 0040,        10Min,          gff,          9.77,     0,
06225, 20160417, 0040,        10Min,         gffs,          9.77,     0,
06225, 20160417, 0040,        10Min,           hm,              , 22064,
06225, 20160417, 0040,        10Min,          hm1,              , 22064,
06225, 20160417, 0040,        10Min,          hm2,              , 22064,
06225, 20160417, 0040,        10Min,          hm3,              , 22064,
06225, 20160417, 0040,        10Min,           nm,              , 22064,
06225, 20160417, 0040,        10Min,          nm1,              , 22064,
06225, 20160417, 0040,        10Min,          nm2,              , 22064,
06225, 20160417, 0040,        10Min,          nm3,              , 22064,
06225, 20160417, 0040,        10Min,           sq,             0,     0,
06248, 20160417, 0040,        10Min,        Sav1H,         1.863,     0,
06248, 20160417, 0040,        10Min,        Sax1H,          2.45,     0,
06248, 20160417, 0040,        10Min,        Sax3H,          3.46,     0,
06248, 20160417, 0040,        10Min,        Sax6H,          3.46,     0,
06248, 20160417, 0040,        10Min,         Sx1H,          3.79,     0,
06248, 20160417, 0040,        10Min,         Sx3H,          5.75,     0,
06248, 20160417, 0040,        10Min,         Sx6H,          5.75,     0,
06248, 20160417, 0040,        10Min,           dd,         291.6,     0,
06248, 20160417, 0040,        10Min,          dsd,          11.1,     0,
06248, 20160417, 0040,        10Min,           ff,          2.06,     0,
06248, 20160417, 0040,        10Min,          ffs,          2.06,     0,
06248, 20160417, 0040,        10Min,          fsd,           .37,     0,
06248, 20160417, 0040,        10Min,           fx,          3.56,     0,
06248, 20160417, 0040,        10Min,          fxs,          3.56,     0,
06248, 20160417, 0040,        10Min,          gff,          3.46,     0,
06248, 20160417, 0040,        10Min,         gffs,          3.46,     0,
06248, 20160417, 0040,        10Min,           hm,              , 22064,
06248, 20160417, 0040,        10Min,          hm1,              , 22064,
06248, 20160417, 0040,        10Min,          hm2,              , 22064,
06248, 20160417, 0040,        10Min,          hm3,              , 22064,
06248, 20160417, 0040,        10Min,           nm,              , 22064,
06248, 20160417, 0040,        10Min,          nm1,              , 22064,
06248, 20160417, 0040,        10Min,          nm2,              , 22064,
06248, 20160417, 0040,        10Min,          nm3,              , 22064,
06248, 20160417, 0040,        10Min,           sq,             0,     0,
