06210, 20160412, 1900,        10Min,          D1H,              , 22064,
06210, 20160412, 1900,        10Min,          Q1H,          1.86,     0,
06210, 20160412, 1900,        10Min,         R12H,             0,     0,
06210, 20160412, 1900,        10Min,          R1H,             0,     0,
06210, 20160412, 1900,        10Min,         R24H,      1.164833,     0,
06210, 20160412, 1900,        10Min,          R6H,             0,     0,
06210, 20160412, 1900,        10Min,        Sav1H,         1.825,     0,
06210, 20160412, 1900,        10Min,        Sax1H,          4.55,     0,
06210, 20160412, 1900,        10Min,        Sax3H,          4.55,     0,
06210, 20160412, 1900,        10Min,        Sax6H,          4.55,     0,
06210, 20160412, 1900,        10Min,         Sx1H,           7.5,     0,
06210, 20160412, 1900,        10Min,         Sx3H,           7.5,     0,
06210, 20160412, 1900,        10Min,         Sx6H,           7.5,     0,
06210, 20160412, 1900,        10Min,        Tgn12,          10.1,     0,
06210, 20160412, 1900,        10Min,        Tgn14,           7.4,     0,
06210, 20160412, 1900,        10Min,         Tgn6,          10.3,     0,
06210, 20160412, 1900,        10Min,         Tn12,          10.2,     0,
06210, 20160412, 1900,        10Min,         Tn14,           8.5,     0,
06210, 20160412, 1900,        10Min,          Tn6,          11.7,     0,
06210, 20160412, 1900,        10Min,         Tx12,            15,     0,
06210, 20160412, 1900,        10Min,         Tx24,          15.5,     0,
06210, 20160412, 1900,        10Min,          Tx6,          14.3,     0,
06210, 20160412, 1900,        10Min,          W10,              , 22064,
06210, 20160412, 1900,        10Min,       W10-10,              , 22064,
06210, 20160412, 1900,        10Min,           dd,         125.3,     0,
06210, 20160412, 1900,        10Min,           dr,             0,     0,
06210, 20160412, 1900,        10Min,          dsd,          16.2,     0,
06210, 20160412, 1900,        10Min,           ff,          4.55,     0,
06210, 20160412, 1900,        10Min,          ffs,          4.55,     0,
06210, 20160412, 1900,        10Min,          fsd,          1.15,     0,
06210, 20160412, 1900,        10Min,           fx,           7.5,     0,
06210, 20160412, 1900,        10Min,          fxs,           7.5,     0,
06210, 20160412, 1900,        10Min,          gff,           7.5,     0,
06210, 20160412, 1900,        10Min,         gffs,           7.5,     0,
06210, 20160412, 1900,        10Min,            h,              , 22064,
06210, 20160412, 1900,        10Min,           h1,              , 22064,
06210, 20160412, 1900,        10Min,           h2,              , 22064,
06210, 20160412, 1900,        10Min,           h3,              , 22064,
06210, 20160412, 1900,        10Min,           hc,              , 22064,
06210, 20160412, 1900,        10Min,          hc1,              , 22064,
06210, 20160412, 1900,        10Min,          hc2,              , 22064,
06210, 20160412, 1900,        10Min,          hc3,              , 22064,
06210, 20160412, 1900,        10Min,           hm,              , 22064,
06210, 20160412, 1900,        10Min,          hm1,              , 22064,
06210, 20160412, 1900,        10Min,          hm2,              , 22064,
06210, 20160412, 1900,        10Min,          hm3,              , 22064,
06210, 20160412, 1900,        10Min,            n,              , 22064,
06210, 20160412, 1900,        10Min,           n1,              , 22064,
06210, 20160412, 1900,        10Min,           n2,              , 22064,
06210, 20160412, 1900,        10Min,           n3,              , 22064,
06210, 20160412, 1900,        10Min,           nc,              , 22064,
06210, 20160412, 1900,        10Min,          nc1,              , 22064,
06210, 20160412, 1900,        10Min,          nc2,              , 22064,
06210, 20160412, 1900,        10Min,          nc3,              , 22064,
