06225, 20161111, 0030,        10Min,        Sav1H,          7.69,     0,
06225, 20161111, 0030,        10Min,        Sax1H,          8.33,     0,
06225, 20161111, 0030,        10Min,        Sax3H,          8.68,     0,
06225, 20161111, 0030,        10Min,        Sax6H,          9.01,     0,
06225, 20161111, 0030,        10Min,         Sx1H,         11.01,     0,
06225, 20161111, 0030,        10Min,         Sx3H,         11.75,     0,
06225, 20161111, 0030,        10Min,         Sx6H,         11.75,     0,
06225, 20161111, 0030,        10Min,           dd,          37.6,     0,
06225, 20161111, 0030,        10Min,           dn,          21.1,     0,
06225, 20161111, 0030,        10Min,          dsd,           5.4,     0,
06225, 20161111, 0030,        10Min,           dx,          54.8,     0,
06225, 20161111, 0030,        10Min,           ff,          8.29,     0,
06225, 20161111, 0030,        10Min,          ffs,          8.29,     0,
06225, 20161111, 0030,        10Min,          fsd,            .7,     0,
06225, 20161111, 0030,        10Min,           fx,         10.53,     0,
06225, 20161111, 0030,        10Min,          fxs,         10.53,     0,
06225, 20161111, 0030,        10Min,          gff,         10.53,     0,
06225, 20161111, 0030,        10Min,         gffs,         10.53,     0,
06225, 20161111, 0030,        10Min,           hm,              , 22064,
06225, 20161111, 0030,        10Min,          hm1,              , 22064,
06225, 20161111, 0030,        10Min,          hm2,              , 22064,
06225, 20161111, 0030,        10Min,          hm3,              , 22064,
06225, 20161111, 0030,        10Min,           nm,              , 22064,
06225, 20161111, 0030,        10Min,          nm1,              , 22064,
06225, 20161111, 0030,        10Min,          nm2,              , 22064,
06225, 20161111, 0030,        10Min,          nm3,              , 22064,
06225, 20161111, 0030,        10Min,           sq,             0,     0,
06248, 20161111, 0030,        10Min,        Sav1H,      4.989333,     0,
06248, 20161111, 0030,        10Min,        Sax1H,          5.48,     0,
06248, 20161111, 0030,        10Min,        Sax3H,          8.27,     0,
06248, 20161111, 0030,        10Min,        Sax6H,          8.27,     0,
06248, 20161111, 0030,        10Min,         Sx1H,          8.33,     0,
06248, 20161111, 0030,        10Min,         Sx3H,         10.51,     0,
06248, 20161111, 0030,        10Min,         Sx6H,         10.78,     0,
06248, 20161111, 0030,        10Min,           dd,            34,     0,
06248, 20161111, 0030,        10Min,          dsd,           9.1,     0,
06248, 20161111, 0030,        10Min,           ff,          4.72,     0,
