06225, 20161126, 1600,        10Min,        Sav1H,      .3698333,     0,
06225, 20161126, 1600,        10Min,        Sax1H,           .16,     0,
06225, 20161126, 1600,        10Min,        Sax3H,           2.2,     0,
06225, 20161126, 1600,        10Min,        Sax6H,          2.41,     0,
06225, 20161126, 1600,        10Min,         Sx1H,           .66,     0,
06225, 20161126, 1600,        10Min,         Sx3H,          3.11,     0,
06225, 20161126, 1600,        10Min,         Sx6H,          3.11,     0,
06225, 20161126, 1600,        10Min,           dd,         125.8,     0,
06225, 20161126, 1600,        10Min,           dn,         116.7,     0,
06225, 20161126, 1600,        10Min,          dsd,          14.5,     0,
06225, 20161126, 1600,        10Min,           dx,         153.3,     0,
06225, 20161126, 1600,        10Min,           ff,             0,     0,
06225, 20161126, 1600,        10Min,          ffs,             0,     0,
06225, 20161126, 1600,        10Min,          fsd,             0,     0,
06225, 20161126, 1600,        10Min,           fx,           .66,     0,
06225, 20161126, 1600,        10Min,          fxs,           .66,     0,
06225, 20161126, 1600,        10Min,          gff,             0,     0,
06225, 20161126, 1600,        10Min,         gffs,             0,     0,
06225, 20161126, 1600,        10Min,           hm,              , 22064,
06225, 20161126, 1600,        10Min,          hm1,              , 22064,
06225, 20161126, 1600,        10Min,          hm2,              , 22064,
06225, 20161126, 1600,        10Min,          hm3,              , 22064,
06225, 20161126, 1600,        10Min,           nm,              , 22064,
06225, 20161126, 1600,        10Min,          nm1,              , 22064,
06225, 20161126, 1600,        10Min,          nm2,              , 22064,
06225, 20161126, 1600,        10Min,          nm3,              , 22064,
06225, 20161126, 1600,        10Min,           sq,             0,     0,
06248, 20161126, 1600,        10Min,        Sav1H,      1.186167,     0,
06248, 20161126, 1600,        10Min,        Sax1H,          1.54,     0,
06248, 20161126, 1600,        10Min,        Sax3H,          1.54,     0,
06248, 20161126, 1600,        10Min,        Sax6H,          2.02,     0,
06248, 20161126, 1600,        10Min,         Sx1H,          1.98,     0,
06248, 20161126, 1600,        10Min,         Sx3H,          1.98,     0,
06248, 20161126, 1600,        10Min,         Sx6H,          3.09,     0,
06248, 20161126, 1600,        10Min,           dd,         233.6,     0,
06248, 20161126, 1600,        10Min,          dsd,           9.5,     0,
06248, 20161126, 1600,        10Min,           ff,          1.54,     0,
06248, 20161126, 1600,        10Min,          ffs,          1.54,     0,
06248, 20161126, 1600,        10Min,          fsd,           .12,     0,
06248, 20161126, 1600,        10Min,           fx,          1.98,     0,
06248, 20161126, 1600,        10Min,          fxs,          1.98,     0,
06248, 20161126, 1600,        10Min,          gff,          1.98,     0,
06248, 20161126, 1600,        10Min,         gffs,          1.98,     0,
06248, 20161126, 1600,        10Min,           hm,              , 22064,
06248, 20161126, 1600,        10Min,          hm1,              , 22064,
06248, 20161126, 1600,        10Min,          hm2,              , 22064,
06248, 20161126, 1600,        10Min,          hm3,              , 22064,
06248, 20161126, 1600,        10Min,           nm,              , 22064,
06248, 20161126, 1600,        10Min,          nm1,              , 22064,
06248, 20161126, 1600,        10Min,          nm2,              , 22064,
06248, 20161126, 1600,        10Min,          nm3,              , 22064,
06248, 20161126, 1600,        10Min,           sq,             0,     0,
06249, 20161126, 1600,        10Min,          D1H,             0,     0,
06249, 20161126, 1600,        10Min,          Q1H,           1.8,     0,
06249, 20161126, 1600,        10Min,         R12H,             0,     0,
06249, 20161126, 1600,        10Min,          R1H,             0,     0,
06249, 20161126, 1600,        10Min,         R24H,             0,     0,
06249, 20161126, 1600,        10Min,          R6H,             0,     0,
06249, 20161126, 1600,        10Min,        Sav1H,      .9713333,     0,
06249, 20161126, 1600,        10Min,        Sax1H,          1.17,     0,
06249, 20161126, 1600,        10Min,        Sax3H,          1.71,     0,
06249, 20161126, 1600,        10Min,        Sax6H,          1.71,     0,
06249, 20161126, 1600,        10Min,         Sx1H,           1.6,     0,
06249, 20161126, 1600,        10Min,         Sx3H,          2.02,     0,
06249, 20161126, 1600,        10Min,         Sx6H,          2.37,     0,
06249, 20161126, 1600,        10Min,        Tgn12,          -5.7,     0,
06249, 20161126, 1600,        10Min,        Tgn14,          -5.7,     0,
06249, 20161126, 1600,        10Min,         Tgn6,           -.6,     0,
06249, 20161126, 1600,        10Min,         Tn12,          -2.4,     0,
06249, 20161126, 1600,        10Min,         Tn14,          -2.4,     0,
06249, 20161126, 1600,        10Min,          Tn6,            .9,     0,
06249, 20161126, 1600,        10Min,         Tx12,           6.1,     0,
06249, 20161126, 1600,        10Min,         Tx24,           6.1,     0,
06249, 20161126, 1600,        10Min,          Tx6,           6.1,     0,
06249, 20161126, 1600,        10Min,          W10,             1, 12832,
06249, 20161126, 1600,        10Min,       W10-10,             0, 12832,
06249, 20161126, 1600,        10Min,           dd,         247.6,     0,
06249, 20161126, 1600,        10Min,           dr,             0,     0,
06249, 20161126, 1600,        10Min,          dsd,          28.8,     0,
06249, 20161126, 1600,        10Min,           ff,            .9,     0,
06249, 20161126, 1600,        10Min,          ffs,            .9,     0,
06249, 20161126, 1600,        10Min,          fsd,           .26,     0,
06249, 20161126, 1600,        10Min,           fx,           1.6,     0,
06249, 20161126, 1600,        10Min,          fxs,           1.6,     0,
06249, 20161126, 1600,        10Min,          gff,           1.6,     0,
06249, 20161126, 1600,        10Min,         gffs,           1.6,     0,
06249, 20161126, 1600,        10Min,           pg,             0,     0,
06249, 20161126, 1600,        10Min,           pr,             0,     0,
06249, 20161126, 1600,        10Min,          pwc,             0,     0,
06249, 20161126, 1600,        10Min,           qg,             0,     0,
06249, 20161126, 1600,        10Min,          qgn,             0,     0,
06249, 20161126, 1600,        10Min,          qgx,             1,     0,
06249, 20161126, 1600,        10Min,           rg,             0,     0,
06249, 20161126, 1600,        10Min,           rh,            96,     0,
06249, 20161126, 1600,        10Min,          rhb,             1,     0,
06249, 20161126, 1600,        10Min,           sq,             0,     0,
06249, 20161126, 1600,        10Min,           ss,             0,     0,
06249, 20161126, 1600,        10Min,           ta,           1.4,     0,
06249, 20161126, 1600,        10Min,           tb,      1.161904,     0,
06249, 20161126, 1600,        10Min,           td,            .8,     0,
06249, 20161126, 1600,        10Min,          tgn,           -.6,     0,
06249, 20161126, 1600,        10Min,           tn,           1.4,     0,
06249, 20161126, 1600,        10Min,           tx,           1.9,     0,
06249, 20161126, 1600,        10Min,           vv,          6120,     0,
06249, 20161126, 1600,        10Min,           ww,            10, 12832,
06249, 20161126, 1600,        10Min,        ww-10,            10, 12832,
06249, 20161126, 1600,        10Min,           za,          32.4,     0,
06249, 20161126, 1600,        10Min,           zm,          6120,     0,
06251, 20161126, 1600,        10Min,          D1H,             0,     0,
06251, 20161126, 1600,        10Min,          Q1H,           1.2,     0,
06251, 20161126, 1600,        10Min,         R12H,             0,     0,
06251, 20161126, 1600,        10Min,          R1H,             0,     0,
06251, 20161126, 1600,        10Min,         R24H,             0,     0,
06251, 20161126, 1600,        10Min,          R6H,             0,     0,
06251, 20161126, 1600,        10Min,        Sav1H,         3.564,     0,
06251, 20161126, 1600,        10Min,        Sax1H,          3.83,     0,
06251, 20161126, 1600,        10Min,        Sax3H,          3.98,     0,
06251, 20161126, 1600,        10Min,        Sax6H,          3.98,     0,
06251, 20161126, 1600,        10Min,         Sx1H,          5.56,     0,
06251, 20161126, 1600,        10Min,         Sx3H,          5.56,     0,
06251, 20161126, 1600,        10Min,         Sx6H,          5.56,     0,
06251, 20161126, 1600,        10Min,        Tgn12,          -1.5,     0,
