06225, 20161126, 1550,        10Min,        Sav1H,         .5925,     0,
06225, 20161126, 1550,        10Min,        Sax1H,           .49,     0,
06225, 20161126, 1550,        10Min,        Sax3H,           2.2,     0,
06225, 20161126, 1550,        10Min,        Sax6H,          2.49,     0,
06225, 20161126, 1550,        10Min,         Sx1H,           .78,     0,
06225, 20161126, 1550,        10Min,         Sx3H,          3.11,     0,
06225, 20161126, 1550,        10Min,         Sx6H,          3.11,     0,
06225, 20161126, 1550,        10Min,           dd,          89.8,     0,
06225, 20161126, 1550,        10Min,           dn,          22.5,     0,
06225, 20161126, 1550,        10Min,          dsd,          27.1,     0,
06225, 20161126, 1550,        10Min,           dx,         118.1,     0,
06225, 20161126, 1550,        10Min,           ff,           .04,     0,
06225, 20161126, 1550,        10Min,          ffs,           .04,     0,
06225, 20161126, 1550,        10Min,          fsd,           .12,     0,
06225, 20161126, 1550,        10Min,           fx,           .66,     0,
06225, 20161126, 1550,        10Min,          fxs,           .66,     0,
06225, 20161126, 1550,        10Min,          gff,           .66,     0,
06225, 20161126, 1550,        10Min,         gffs,           .66,     0,
06225, 20161126, 1550,        10Min,           hm,              , 22064,
06225, 20161126, 1550,        10Min,          hm1,              , 22064,
06225, 20161126, 1550,        10Min,          hm2,              , 22064,
06225, 20161126, 1550,        10Min,          hm3,              , 22064,
06225, 20161126, 1550,        10Min,           nm,              , 22064,
06225, 20161126, 1550,        10Min,          nm1,              , 22064,
06225, 20161126, 1550,        10Min,          nm2,              , 22064,
06225, 20161126, 1550,        10Min,          nm3,              , 22064,
06225, 20161126, 1550,        10Min,           sq,             0,     0,
06248, 20161126, 1550,        10Min,        Sav1H,        1.0795,     0,
06248, 20161126, 1550,        10Min,        Sax1H,          1.29,     0,
06248, 20161126, 1550,        10Min,        Sax3H,           1.4,     0,
06248, 20161126, 1550,        10Min,        Sax6H,          2.39,     0,
06248, 20161126, 1550,        10Min,         Sx1H,          1.71,     0,
06248, 20161126, 1550,        10Min,         Sx3H,          1.85,     0,
06248, 20161126, 1550,        10Min,         Sx6H,          3.09,     0,
06248, 20161126, 1550,        10Min,           dd,         222.4,     0,
06248, 20161126, 1550,        10Min,          dsd,          11.6,     0,
06248, 20161126, 1550,        10Min,           ff,          1.29,     0,
06248, 20161126, 1550,        10Min,          ffs,          1.29,     0,
06248, 20161126, 1550,        10Min,          fsd,           .12,     0,
06248, 20161126, 1550,        10Min,           fx,          1.71,     0,
06248, 20161126, 1550,        10Min,          fxs,          1.71,     0,
06248, 20161126, 1550,        10Min,          gff,          1.54,     0,
06248, 20161126, 1550,        10Min,         gffs,          1.54,     0,
06248, 20161126, 1550,        10Min,           hm,              , 22064,
06248, 20161126, 1550,        10Min,          hm1,              , 22064,
06248, 20161126, 1550,        10Min,          hm2,              , 22064,
06248, 20161126, 1550,        10Min,          hm3,              , 22064,
06248, 20161126, 1550,        10Min,           nm,              , 22064,
06248, 20161126, 1550,        10Min,          nm1,              , 22064,
06248, 20161126, 1550,        10Min,          nm2,              , 22064,
06248, 20161126, 1550,        10Min,          nm3,              , 22064,
06248, 20161126, 1550,        10Min,           sq,             0,     0,
06249, 20161126, 1550,        10Min,          D1H,             0,     0,
06249, 20161126, 1550,        10Min,          Q1H,           2.7,     0,
06249, 20161126, 1550,        10Min,         R12H,             0,     0,
06249, 20161126, 1550,        10Min,          R1H,             0,     0,
06249, 20161126, 1550,        10Min,         R24H,             0,     0,
06249, 20161126, 1550,        10Min,          R6H,             0,     0,
06249, 20161126, 1550,        10Min,        Sav1H,          .965,     0,
06249, 20161126, 1550,        10Min,        Sax1H,          1.17,     0,
06249, 20161126, 1550,        10Min,        Sax3H,          1.71,     0,
06249, 20161126, 1550,        10Min,        Sax6H,          1.77,     0,
06249, 20161126, 1550,        10Min,         Sx1H,          1.46,     0,
06249, 20161126, 1550,        10Min,         Sx3H,          2.02,     0,
06249, 20161126, 1550,        10Min,         Sx6H,          2.37,     0,
06249, 20161126, 1550,        10Min,        Tgn12,          -5.7,     0,
06249, 20161126, 1550,        10Min,        Tgn14,          -5.7,     0,
06249, 20161126, 1550,        10Min,         Tgn6,           -.6,     0,
06249, 20161126, 1550,        10Min,         Tn12,          -2.4,     0,
06249, 20161126, 1550,        10Min,         Tn14,          -2.4,     0,
06249, 20161126, 1550,        10Min,          Tn6,            .6,     0,
06249, 20161126, 1550,        10Min,         Tx12,           6.1,     0,
06249, 20161126, 1550,        10Min,         Tx24,           6.1,     0,
06249, 20161126, 1550,        10Min,          Tx6,           6.1,     0,
06249, 20161126, 1550,        10Min,          W10,             0, 12832,
06249, 20161126, 1550,        10Min,       W10-10,             1, 12832,
06249, 20161126, 1550,        10Min,           dd,         261.8,     0,
06249, 20161126, 1550,        10Min,           dr,             0,     0,
06249, 20161126, 1550,        10Min,          dsd,           1.9,     0,
06249, 20161126, 1550,        10Min,           ff,          1.05,     0,
06249, 20161126, 1550,        10Min,          ffs,          1.05,     0,
06249, 20161126, 1550,        10Min,          fsd,           .16,     0,
06249, 20161126, 1550,        10Min,           fx,          1.42,     0,
06249, 20161126, 1550,        10Min,          fxs,          1.42,     0,
06249, 20161126, 1550,        10Min,          gff,          1.42,     0,
06249, 20161126, 1550,        10Min,         gffs,          1.42,     0,
06249, 20161126, 1550,        10Min,           pg,             0,     0,
06249, 20161126, 1550,        10Min,           pr,             0,     0,
06249, 20161126, 1550,        10Min,          pwc,             0,     0,
06249, 20161126, 1550,        10Min,           qg,             0,     0,
06249, 20161126, 1550,        10Min,          qgn,             0,     0,
06249, 20161126, 1550,        10Min,          qgx,             0,     0,
06249, 20161126, 1550,        10Min,           rg,             0,     0,
06249, 20161126, 1550,        10Min,           rh,            97,     0,
06249, 20161126, 1550,        10Min,          rhb,             1,     0,
06249, 20161126, 1550,        10Min,           sq,             0,     0,
06249, 20161126, 1550,        10Min,           ss,             0,     0,
06249, 20161126, 1550,        10Min,           ta,           1.9,     0,
06249, 20161126, 1550,        10Min,           tb,      1.717552,     0,
06249, 20161126, 1550,        10Min,           td,           1.4,     0,
06249, 20161126, 1550,        10Min,          tgn,           -.6,     0,
06249, 20161126, 1550,        10Min,           tn,           1.7,     0,
06249, 20161126, 1550,        10Min,           tx,             2,     0,
06249, 20161126, 1550,        10Min,           vv,          7210,     0,
06249, 20161126, 1550,        10Min,           ww,            10, 12832,
06249, 20161126, 1550,        10Min,        ww-10,            10, 12832,
06249, 20161126, 1550,        10Min,           za,          98.8,     0,
06249, 20161126, 1550,        10Min,           zm,          7210,     0,
06251, 20161126, 1550,        10Min,          D1H,             0,     0,
06251, 20161126, 1550,        10Min,          Q1H,          2.22,     0,
06251, 20161126, 1550,        10Min,         R12H,             0,     0,
06251, 20161126, 1550,        10Min,          R1H,             0,     0,
06251, 20161126, 1550,        10Min,         R24H,             0,     0,
06251, 20161126, 1550,        10Min,          R6H,             0,     0,
06251, 20161126, 1550,        10Min,        Sav1H,      3.668333,     0,
06251, 20161126, 1550,        10Min,        Sax1H,          3.83,     0,
06251, 20161126, 1550,        10Min,        Sax3H,          3.98,     0,
06251, 20161126, 1550,        10Min,        Sax6H,          3.98,     0,
06251, 20161126, 1550,        10Min,         Sx1H,          5.56,     0,
06251, 20161126, 1550,        10Min,         Sx3H,          5.56,     0,
06251, 20161126, 1550,        10Min,         Sx6H,          5.56,     0,
06251, 20161126, 1550,        10Min,        Tgn12,          -1.5,     0,
06251, 20161126, 1550,        10Min,        Tgn14,          -1.5,     0,
06251, 20161126, 1550,        10Min,         Tgn6,           4.8,     0,
06251, 20161126, 1550,        10Min,         Tn12,           -.5,     0,
06251, 20161126, 1550,        10Min,         Tn14,           -.5,     0,
06251, 20161126, 1550,        10Min,          Tn6,             4,     0,
06251, 20161126, 1550,        10Min,         Tx12,           8.6,     0,
06251, 20161126, 1550,        10Min,         Tx24,           8.6,     0,
06251, 20161126, 1550,        10Min,          Tx6,           8.6,     0,
06251, 20161126, 1550,        10Min,          W10,             0, 12832,
06251, 20161126, 1550,        10Min,       W10-10,             0, 12832,
06251, 20161126, 1550,        10Min,           dd,         314.7,     0,
06251, 20161126, 1550,        10Min,           dr,             0,     0,
06251, 20161126, 1550,        10Min,          dsd,           8.5,     0,
06251, 20161126, 1550,        10Min,           ff,          3.56,     0,
06251, 20161126, 1550,        10Min,          ffs,          3.56,     0,
06251, 20161126, 1550,        10Min,          fsd,           .55,     0,
06251, 20161126, 1550,        10Min,           fx,          5.19,     0,
06251, 20161126, 1550,        10Min,          fxs,          5.19,     0,
06251, 20161126, 1550,        10Min,          gff,          5.17,     0,
06251, 20161126, 1550,        10Min,         gffs,          5.17,     0,
06251, 20161126, 1550,        10Min,           hm,              , 22064,
06251, 20161126, 1550,        10Min,          hm1,              , 22064,
06251, 20161126, 1550,        10Min,          hm2,              , 22064,
06251, 20161126, 1550,        10Min,          hm3,              , 22064,
06251, 20161126, 1550,        10Min,           nm,              , 22064,
06251, 20161126, 1550,        10Min,          nm1,              , 22064,
06251, 20161126, 1550,        10Min,          nm2,              , 22064,
06251, 20161126, 1550,        10Min,          nm3,              , 22064,
06251, 20161126, 1550,        10Min,           p0,      1018.697,     0,
06251, 20161126, 1550,        10Min,           pg,             0,     0,
06251, 20161126, 1550,        10Min,           pp,      1018.789,     0,
06251, 20161126, 1550,        10Min,           pr,             0,     0,
06251, 20161126, 1550,        10Min,           ps,        1018.5,     0,
06251, 20161126, 1550,        10Min,          pwc,             0,     0,
06251, 20161126, 1550,        10Min,           qg,             0,     0,
06251, 20161126, 1550,        10Min,          qgn,             0,     0,
06251, 20161126, 1550,        10Min,          qgx,             0,     0,
06251, 20161126, 1550,        10Min,          qnh,      1018.785,     0,
06251, 20161126, 1550,        10Min,           rg,             0,     0,
06251, 20161126, 1550,        10Min,           rh,            91,     0,
06251, 20161126, 1550,        10Min,          rhb,             1,     0,
06251, 20161126, 1550,        10Min,           sq,             0,     0,
06251, 20161126, 1550,        10Min,           ss,             0,     0,
06251, 20161126, 1550,        10Min,           ta,           7.8,     0,
06251, 20161126, 1550,        10Min,           tb,       7.10186,     0,
06251, 20161126, 1550,        10Min,           td,           6.5,     0,
06251, 20161126, 1550,        10Min,          tgn,           7.1,     0,
06251, 20161126, 1550,        10Min,           tn,           7.8,     0,
06251, 20161126, 1550,        10Min,           tx,           8.1,     0,
06251, 20161126, 1550,        10Min,           vv,         22400,     0,
06251, 20161126, 1550,        10Min,           ww,             0, 12832,
06251, 20161126, 1550,        10Min,        ww-10,             0, 12832,
06251, 20161126, 1550,        10Min,           za,          49.2,     0,
06251, 20161126, 1550,        10Min,           zm,         22400,     0,
06257, 20161126, 1550,        10Min,          D1H,             0,     0,
06257, 20161126, 1550,        10Min,          Q1H,          1.44,     0,
06257, 20161126, 1550,        10Min,         R12H,             0,     0,
06257, 20161126, 1550,        10Min,          R1H,             0,     0,
06257, 20161126, 1550,        10Min,         R24H,             0,     0,
06257, 20161126, 1550,        10Min,          R6H,             0,     0,
06257, 20161126, 1550,        10Min,        Tgn12,          -2.4,     0,
06257, 20161126, 1550,        10Min,        Tgn14,          -2.4,     0,
06257, 20161126, 1550,        10Min,         Tgn6,           -.9,     0,
