06225, 20161126, 1620,        10Min,        Sav1H,         .3125,     0,
06225, 20161126, 1620,        10Min,        Sax1H,           .66,     0,
06225, 20161126, 1620,        10Min,        Sax3H,           2.2,     0,
06225, 20161126, 1620,        10Min,        Sax6H,          2.41,     0,
06225, 20161126, 1620,        10Min,         Sx1H,           .88,     0,
06225, 20161126, 1620,        10Min,         Sx3H,          3.11,     0,
06225, 20161126, 1620,        10Min,         Sx6H,          3.11,     0,
06225, 20161126, 1620,        10Min,           dd,         201.2,     0,
06225, 20161126, 1620,        10Min,           dn,         194.1,     0,
06225, 20161126, 1620,        10Min,          dsd,           3.5,     0,
06225, 20161126, 1620,        10Min,           dx,         202.5,     0,
06225, 20161126, 1620,        10Min,           ff,           .66,     0,
06225, 20161126, 1620,        10Min,          ffs,           .66,     0,
06225, 20161126, 1620,        10Min,          fsd,           .06,     0,
06225, 20161126, 1620,        10Min,           fx,           .88,     0,
06225, 20161126, 1620,        10Min,          fxs,           .88,     0,
06225, 20161126, 1620,        10Min,          gff,           .88,     0,
06225, 20161126, 1620,        10Min,         gffs,           .88,     0,
06225, 20161126, 1620,        10Min,           hm,              , 22064,
06225, 20161126, 1620,        10Min,          hm1,              , 22064,
06225, 20161126, 1620,        10Min,          hm2,              , 22064,
06225, 20161126, 1620,        10Min,          hm3,              , 22064,
06225, 20161126, 1620,        10Min,           nm,              , 22064,
06225, 20161126, 1620,        10Min,          nm1,              , 22064,
06225, 20161126, 1620,        10Min,          nm2,              , 22064,
06225, 20161126, 1620,        10Min,          nm3,              , 22064,
06225, 20161126, 1620,        10Min,           sq,             0,     0,
06248, 20161126, 1620,        10Min,        Sav1H,         1.462,     0,
06248, 20161126, 1620,        10Min,        Sax1H,             2,     0,
06248, 20161126, 1620,        10Min,        Sax3H,             2,     0,
06248, 20161126, 1620,        10Min,        Sax6H,             2,     0,
06248, 20161126, 1620,        10Min,         Sx1H,          2.55,     0,
06248, 20161126, 1620,        10Min,         Sx3H,          2.55,     0,
06248, 20161126, 1620,        10Min,         Sx6H,          3.09,     0,
06248, 20161126, 1620,        10Min,           dd,         227.4,     0,
06248, 20161126, 1620,        10Min,          dsd,           7.1,     0,
06248, 20161126, 1620,        10Min,           ff,             2,     0,
06248, 20161126, 1620,        10Min,          ffs,             2,     0,
06248, 20161126, 1620,        10Min,          fsd,           .24,     0,
06248, 20161126, 1620,        10Min,           fx,          2.55,     0,
06248, 20161126, 1620,        10Min,          fxs,          2.55,     0,
06248, 20161126, 1620,        10Min,          gff,          2.55,     0,
06248, 20161126, 1620,        10Min,         gffs,          2.55,     0,
06248, 20161126, 1620,        10Min,           hm,              , 22064,
06248, 20161126, 1620,        10Min,          hm1,              , 22064,
06248, 20161126, 1620,        10Min,          hm2,              , 22064,
06248, 20161126, 1620,        10Min,          hm3,              , 22064,
06248, 20161126, 1620,        10Min,           nm,              , 22064,
06248, 20161126, 1620,        10Min,          nm1,              , 22064,
06248, 20161126, 1620,        10Min,          nm2,              , 22064,
06248, 20161126, 1620,        10Min,          nm3,              , 22064,
06248, 20161126, 1620,        10Min,           sq,             0,     0,
06249, 20161126, 1620,        10Min,          D1H,             0,     0,
06249, 20161126, 1620,        10Min,          Q1H,           .36,     0,
06249, 20161126, 1620,        10Min,         R12H,             0,     0,
06249, 20161126, 1620,        10Min,          R1H,             0,     0,
06249, 20161126, 1620,        10Min,         R24H,             0,     0,
06249, 20161126, 1620,        10Min,          R6H,             0,     0,
06249, 20161126, 1620,        10Min,        Sav1H,      1.317167,     0,
06249, 20161126, 1620,        10Min,        Sax1H,          1.93,     0,
06249, 20161126, 1620,        10Min,        Sax3H,          1.93,     0,
06249, 20161126, 1620,        10Min,        Sax6H,          1.93,     0,
06249, 20161126, 1620,        10Min,         Sx1H,          2.24,     0,
06249, 20161126, 1620,        10Min,         Sx3H,          2.24,     0,
06249, 20161126, 1620,        10Min,         Sx6H,          2.37,     0,
06249, 20161126, 1620,        10Min,        Tgn12,          -5.7,     0,
06249, 20161126, 1620,        10Min,        Tgn14,          -5.7,     0,
06249, 20161126, 1620,        10Min,         Tgn6,           -.6,     0,
06249, 20161126, 1620,        10Min,         Tn12,          -2.4,     0,
06249, 20161126, 1620,        10Min,         Tn14,          -2.4,     0,
06249, 20161126, 1620,        10Min,          Tn6,           1.3,     0,
06249, 20161126, 1620,        10Min,         Tx12,           6.1,     0,
06249, 20161126, 1620,        10Min,         Tx24,           6.1,     0,
06249, 20161126, 1620,        10Min,          Tx6,           6.1,     0,
06249, 20161126, 1620,        10Min,          W10,             1, 12832,
06249, 20161126, 1620,        10Min,       W10-10,             1, 12832,
06249, 20161126, 1620,        10Min,           dd,         206.4,     0,
06249, 20161126, 1620,        10Min,           dr,             0,     0,
06249, 20161126, 1620,        10Min,          dsd,           8.3,     0,
06249, 20161126, 1620,        10Min,           ff,          1.85,     0,
06249, 20161126, 1620,        10Min,          ffs,          1.85,     0,
06249, 20161126, 1620,        10Min,          fsd,           .12,     0,
06249, 20161126, 1620,        10Min,           fx,          2.24,     0,
06249, 20161126, 1620,        10Min,          fxs,          2.24,     0,
06249, 20161126, 1620,        10Min,          gff,          2.24,     0,
06249, 20161126, 1620,        10Min,         gffs,          2.24,     0,
06249, 20161126, 1620,        10Min,           pg,             0,     0,
06249, 20161126, 1620,        10Min,           pr,             0,     0,
06249, 20161126, 1620,        10Min,          pwc,             0,     0,
06249, 20161126, 1620,        10Min,           qg,             1,     0,
06249, 20161126, 1620,        10Min,          qgn,             1,     0,
06249, 20161126, 1620,        10Min,          qgx,             1,     0,
06249, 20161126, 1620,        10Min,           rg,             0,     0,
06249, 20161126, 1620,        10Min,           rh,            97,     0,
06249, 20161126, 1620,        10Min,          rhb,             1,     0,
06249, 20161126, 1620,        10Min,           sq,             0,     0,
06249, 20161126, 1620,        10Min,           ss,             0,     0,
06249, 20161126, 1620,        10Min,           ta,           1.8,     0,
06249, 20161126, 1620,        10Min,           tb,      1.618358,     0,
06249, 20161126, 1620,        10Min,           td,           1.4,     0,
06249, 20161126, 1620,        10Min,          tgn,             1,     0,
06249, 20161126, 1620,        10Min,           tn,           1.6,     0,
06249, 20161126, 1620,        10Min,           tx,           1.8,     0,
06249, 20161126, 1620,        10Min,           vv,          6100,     0,
06249, 20161126, 1620,        10Min,           ww,            10, 12832,
06249, 20161126, 1620,        10Min,        ww-10,            10, 12832,
06249, 20161126, 1620,        10Min,           za,          5.44,     0,
06249, 20161126, 1620,        10Min,           zm,          6100,     0,
06251, 20161126, 1620,        10Min,          D1H,             0,     0,
06251, 20161126, 1620,        10Min,          Q1H,           .18,     0,
06251, 20161126, 1620,        10Min,         R12H,             0,     0,
06251, 20161126, 1620,        10Min,          R1H,             0,     0,
06251, 20161126, 1620,        10Min,         R24H,             0,     0,
06251, 20161126, 1620,        10Min,          R6H,             0,     0,
06251, 20161126, 1620,        10Min,        Sav1H,         3.398,     0,
06251, 20161126, 1620,        10Min,        Sax1H,          3.77,     0,
06251, 20161126, 1620,        10Min,        Sax3H,          3.98,     0,
06251, 20161126, 1620,        10Min,        Sax6H,          3.98,     0,
06251, 20161126, 1620,        10Min,         Sx1H,          5.56,     0,
06251, 20161126, 1620,        10Min,         Sx3H,          5.56,     0,
06251, 20161126, 1620,        10Min,         Sx6H,          5.56,     0,
06251, 20161126, 1620,        10Min,        Tgn12,           -.8,     0,
06251, 20161126, 1620,        10Min,        Tgn14,          -1.5,     0,
06251, 20161126, 1620,        10Min,         Tgn6,           4.8,     0,
06251, 20161126, 1620,        10Min,         Tn12,            .5,     0,
06251, 20161126, 1620,        10Min,         Tn14,           -.5,     0,
06251, 20161126, 1620,        10Min,          Tn6,             4,     0,
06251, 20161126, 1620,        10Min,         Tx12,           8.6,     0,
06251, 20161126, 1620,        10Min,         Tx24,           8.6,     0,
06251, 20161126, 1620,        10Min,          Tx6,           8.6,     0,
06251, 20161126, 1620,        10Min,          W10,             0, 12832,
06251, 20161126, 1620,        10Min,       W10-10,             0, 12832,
06251, 20161126, 1620,        10Min,           dd,         317.3,     0,
06251, 20161126, 1620,        10Min,           dr,             0,     0,
06251, 20161126, 1620,        10Min,          dsd,           8.6,     0,
06251, 20161126, 1620,        10Min,           ff,           3.6,     0,
06251, 20161126, 1620,        10Min,          ffs,           3.6,     0,
06251, 20161126, 1620,        10Min,          fsd,           .55,     0,
06251, 20161126, 1620,        10Min,           fx,          5.46,     0,
06251, 20161126, 1620,        10Min,          fxs,          5.46,     0,
06251, 20161126, 1620,        10Min,          gff,          5.46,     0,
06251, 20161126, 1620,        10Min,         gffs,          5.46,     0,
06251, 20161126, 1620,        10Min,           hm,              , 22064,
06251, 20161126, 1620,        10Min,          hm1,              , 22064,
06251, 20161126, 1620,        10Min,          hm2,              , 22064,
06251, 20161126, 1620,        10Min,          hm3,              , 22064,
06251, 20161126, 1620,        10Min,           nm,              , 22064,
06251, 20161126, 1620,        10Min,          nm1,              , 22064,
06251, 20161126, 1620,        10Min,          nm2,              , 22064,
06251, 20161126, 1620,        10Min,          nm3,              , 22064,
06251, 20161126, 1620,        10Min,           p0,      1018.797,     0,
06251, 20161126, 1620,        10Min,           pg,             0,     0,
06251, 20161126, 1620,        10Min,           pp,      1018.888,     0,
06251, 20161126, 1620,        10Min,           pr,             0,     0,
06251, 20161126, 1620,        10Min,           ps,        1018.5,     0,
06251, 20161126, 1620,        10Min,          pwc,             0,     0,
06251, 20161126, 1620,        10Min,           qg,             0,     0,
06251, 20161126, 1620,        10Min,          qgn,             0,     0,
06251, 20161126, 1620,        10Min,          qgx,             0,     0,
06251, 20161126, 1620,        10Min,          qnh,      1018.885,     0,
06251, 20161126, 1620,        10Min,           rg,             0,     0,
06251, 20161126, 1620,        10Min,           rh,            89,     0,
06251, 20161126, 1620,        10Min,          rhb,             1,     0,
06251, 20161126, 1620,        10Min,           sq,             0,     0,
06251, 20161126, 1620,        10Min,           ss,             0,     0,
06251, 20161126, 1620,        10Min,           ta,             8,     0,
06251, 20161126, 1620,        10Min,           tb,      7.138266,     0,
06251, 20161126, 1620,        10Min,           td,           6.3,     0,
06251, 20161126, 1620,        10Min,          tgn,           6.8,     0,
06251, 20161126, 1620,        10Min,           tn,           7.6,     0,
06251, 20161126, 1620,        10Min,           tx,           8.1,     0,
06251, 20161126, 1620,        10Min,           vv,         24200,     0,
06251, 20161126, 1620,        10Min,           ww,             0, 12832,
06251, 20161126, 1620,        10Min,        ww-10,             0, 12832,
06251, 20161126, 1620,        10Min,           za,          4.51,     0,
06251, 20161126, 1620,        10Min,           zm,         24200,     0,
06257, 20161126, 1620,        10Min,          D1H,             0,     0,
06257, 20161126, 1620,        10Min,          Q1H,           .12,     0,
06257, 20161126, 1620,        10Min,         R12H,             0,     0,
06257, 20161126, 1620,        10Min,          R1H,             0,     0,
06257, 20161126, 1620,        10Min,         R24H,             0,     0,
06257, 20161126, 1620,        10Min,          R6H,             0,     0,
06257, 20161126, 1620,        10Min,        Tgn12,          -2.3,     0,
06257, 20161126, 1620,        10Min,        Tgn14,          -2.4,     0,
06257, 20161126, 1620,        10Min,         Tgn6,          -1.6,     0,
06257, 20161126, 1620,        10Min,         Tn12,           -.7,     0,
06257, 20161126, 1620,        10Min,         Tn14,           -.7,     0,
06257, 20161126, 1620,        10Min,          Tn6,             0,     0,
06257, 20161126, 1620,        10Min,         Tx12,           7.3,     0,
06257, 20161126, 1620,        10Min,         Tx24,           7.3,     0,
06257, 20161126, 1620,        10Min,          Tx6,           7.3,     0,
06257, 20161126, 1620,        10Min,           dr,             0,     0,
06257, 20161126, 1620,        10Min,           hm,              , 22064,
06257, 20161126, 1620,        10Min,          hm1,              , 22064,
06257, 20161126, 1620,        10Min,          hm2,              , 22064,
06257, 20161126, 1620,        10Min,          hm3,              , 22064,
06257, 20161126, 1620,        10Min,           nm,              , 22064,
06257, 20161126, 1620,        10Min,          nm1,              , 22064,
06257, 20161126, 1620,        10Min,          nm2,              , 22064,
06257, 20161126, 1620,        10Min,          nm3,              , 22064,
06257, 20161126, 1620,        10Min,           qg,             0,     0,
06257, 20161126, 1620,        10Min,          qgn,             0,     0,
06257, 20161126, 1620,        10Min,          qgx,             0,     0,
06257, 20161126, 1620,        10Min,           rg,             0,     0,
06257, 20161126, 1620,        10Min,           rh,            92,     0,
06257, 20161126, 1620,        10Min,          rhb,             1,     0,
06257, 20161126, 1620,        10Min,           ss,             0,     0,
06257, 20161126, 1620,        10Min,           ta,             0,     0,
06257, 20161126, 1620,        10Min,           tb,     -.4478586,     0,
06257, 20161126, 1620,        10Min,           td,          -1.1,     0,
06257, 20161126, 1620,        10Min,          tgn,          -1.6,     0,
06257, 20161126, 1620,        10Min,           tn,             0,     0,
06257, 20161126, 1620,        10Min,           tx,            .2,     0,
06258, 20161126, 1620,        10Min,        Sav1H,         2.436,     0,
06258, 20161126, 1620,        10Min,        Sax1H,          3.11,     0,
06258, 20161126, 1620,        10Min,        Sax3H,          3.11,     0,
06258, 20161126, 1620,        10Min,        Sax6H,          3.11,     0,
06258, 20161126, 1620,        10Min,         Sx1H,           3.5,     0,
06258, 20161126, 1620,        10Min,         Sx3H,           3.5,     0,
06258, 20161126, 1620,        10Min,         Sx6H,           3.5,     0,
06258, 20161126, 1620,        10Min,           dd,         218.7,     0,
06258, 20161126, 1620,        10Min,          dsd,           4.1,     0,
06258, 20161126, 1620,        10Min,           ff,          3.11,     0,
06258, 20161126, 1620,        10Min,          ffs,          3.11,     0,
06258, 20161126, 1620,        10Min,          fsd,           .14,     0,
06258, 20161126, 1620,        10Min,           fx,           3.5,     0,
06258, 20161126, 1620,        10Min,          fxs,           3.5,     0,
06258, 20161126, 1620,        10Min,          gff,           3.5,     0,
06258, 20161126, 1620,        10Min,         gffs,           3.5,     0,
06260, 20161126, 1620,        10Min,          D1H,             0,     0,
06260, 20161126, 1620,        10Min,          Q1H,           .06,     0,
06260, 20161126, 1620,        10Min,         R12H,             0,     0,
06260, 20161126, 1620,        10Min,          R1H,             0,     0,
06260, 20161126, 1620,        10Min,         R24H,             0,     0,
06260, 20161126, 1620,        10Min,          R6H,             0,     0,
06260, 20161126, 1620,        10Min,        Sav1H,      .6641667,     0,
06260, 20161126, 1620,        10Min,        Sax1H,           .61,     0,
06260, 20161126, 1620,        10Min,        Sax3H,          1.25,     0,
06260, 20161126, 1620,        10Min,        Sax6H,           2.2,     0,
06260, 20161126, 1620,        10Min,         Sx1H,           .84,     0,
06260, 20161126, 1620,        10Min,         Sx3H,          2.08,     0,
06260, 20161126, 1620,        10Min,         Sx6H,          3.77,     0,
06260, 20161126, 1620,        10Min,        Tb1n6,           5.5,     0,
06260, 20161126, 1620,        10Min,        Tb1x6,           5.8,     0,
06260, 20161126, 1620,        10Min,        Tb2n6,           6.4,     0,
