06225, 20161126, 1630,        10Min,        Sav1H,      .3678333,     0,
06225, 20161126, 1630,        10Min,        Sax1H,           .82,     0,
06225, 20161126, 1630,        10Min,        Sax3H,          1.38,     0,
06225, 20161126, 1630,        10Min,        Sax6H,          2.41,     0,
06225, 20161126, 1630,        10Min,         Sx1H,          1.07,     0,
06225, 20161126, 1630,        10Min,         Sx3H,          2.64,     0,
06225, 20161126, 1630,        10Min,         Sx6H,          3.11,     0,
06225, 20161126, 1630,        10Min,           dd,         201.3,     0,
06225, 20161126, 1630,        10Min,           dn,         199.7,     0,
06225, 20161126, 1630,        10Min,          dsd,           1.5,     0,
06225, 20161126, 1630,        10Min,           dx,         202.5,     0,
06225, 20161126, 1630,        10Min,           ff,           .82,     0,
06225, 20161126, 1630,        10Min,          ffs,           .82,     0,
06225, 20161126, 1630,        10Min,          fsd,           .08,     0,
06225, 20161126, 1630,        10Min,           fx,          1.07,     0,
06225, 20161126, 1630,        10Min,          fxs,          1.07,     0,
06225, 20161126, 1630,        10Min,          gff,          1.07,     0,
06225, 20161126, 1630,        10Min,         gffs,          1.07,     0,
06225, 20161126, 1630,        10Min,           hm,              , 22064,
06225, 20161126, 1630,        10Min,          hm1,              , 22064,
06225, 20161126, 1630,        10Min,          hm2,              , 22064,
06225, 20161126, 1630,        10Min,          hm3,              , 22064,
06225, 20161126, 1630,        10Min,           nm,              , 22064,
06225, 20161126, 1630,        10Min,          nm1,              , 22064,
06225, 20161126, 1630,        10Min,          nm2,              , 22064,
06225, 20161126, 1630,        10Min,          nm3,              , 22064,
06225, 20161126, 1630,        10Min,           sq,             0,     0,
06248, 20161126, 1630,        10Min,        Sav1H,        1.5095,     0,
06248, 20161126, 1630,        10Min,        Sax1H,             2,     0,
06248, 20161126, 1630,        10Min,        Sax3H,             2,     0,
06248, 20161126, 1630,        10Min,        Sax6H,             2,     0,
06248, 20161126, 1630,        10Min,         Sx1H,          2.55,     0,
06248, 20161126, 1630,        10Min,         Sx3H,          2.55,     0,
06248, 20161126, 1630,        10Min,         Sx6H,          3.09,     0,
06248, 20161126, 1630,        10Min,           dd,         252.5,     0,
06248, 20161126, 1630,        10Min,          dsd,          12.8,     0,
