06225, 20161118, 1220,        10Min,        Sav1H,       13.2685,     0,
06225, 20161118, 1220,        10Min,        Sax1H,         12.39,     0,
06225, 20161118, 1220,        10Min,        Sax3H,         20.39,     0,
06225, 20161118, 1220,        10Min,        Sax6H,         20.39,     0,
06225, 20161118, 1220,        10Min,         Sx1H,         15.09,     0,
06225, 20161118, 1220,        10Min,         Sx3H,          23.9,     0,
06225, 20161118, 1220,        10Min,         Sx6H,          23.9,     0,
06225, 20161118, 1220,        10Min,           dd,         232.5,     0,
06225, 20161118, 1220,        10Min,           dn,         209.5,     0,
06225, 20161118, 1220,        10Min,          dsd,           5.3,     0,
06225, 20161118, 1220,        10Min,           dx,         251.7,     0,
06225, 20161118, 1220,        10Min,           ff,         11.92,     0,
06225, 20161118, 1220,        10Min,          ffs,         11.92,     0,
06225, 20161118, 1220,        10Min,          fsd,            .9,     0,
06225, 20161118, 1220,        10Min,           fx,         14.64,     0,
06225, 20161118, 1220,        10Min,          fxs,         14.64,     0,
06225, 20161118, 1220,        10Min,          gff,         14.37,     0,
06225, 20161118, 1220,        10Min,         gffs,         14.37,     0,
06225, 20161118, 1220,        10Min,           hm,              , 22064,
06225, 20161118, 1220,        10Min,          hm1,              , 22064,
06225, 20161118, 1220,        10Min,          hm2,              , 22064,
06225, 20161118, 1220,        10Min,          hm3,              , 22064,
06225, 20161118, 1220,        10Min,           nm,              , 22064,
06225, 20161118, 1220,        10Min,          nm1,              , 22064,
06225, 20161118, 1220,        10Min,          nm2,              , 22064,
06225, 20161118, 1220,        10Min,          nm3,              , 22064,
06225, 20161118, 1220,        10Min,           sq,             0,     0,
06248, 20161118, 1220,        10Min,        Sav1H,        7.4985,     0,
06248, 20161118, 1220,        10Min,        Sax1H,         10.33,     0,
06248, 20161118, 1220,        10Min,        Sax3H,         10.33,     0,
06248, 20161118, 1220,        10Min,        Sax6H,         10.33,     0,
06248, 20161118, 1220,        10Min,         Sx1H,         13.28,     0,
06248, 20161118, 1220,        10Min,         Sx3H,         13.73,     0,
06248, 20161118, 1220,        10Min,         Sx6H,         13.73,     0,
06248, 20161118, 1220,        10Min,           dd,         209.5,     0,
06248, 20161118, 1220,        10Min,          dsd,           5.4,     0,
06248, 20161118, 1220,        10Min,           ff,         10.33,     0,
06248, 20161118, 1220,        10Min,          ffs,         10.33,     0,
06248, 20161118, 1220,        10Min,          fsd,           .84,     0,
06248, 20161118, 1220,        10Min,           fx,         13.28,     0,
06248, 20161118, 1220,        10Min,          fxs,         13.28,     0,
06248, 20161118, 1220,        10Min,          gff,         13.28,     0,
06248, 20161118, 1220,        10Min,         gffs,         13.28,     0,
06248, 20161118, 1220,        10Min,           hm,              , 22064,
06248, 20161118, 1220,        10Min,          hm1,              , 22064,
06248, 20161118, 1220,        10Min,          hm2,              , 22064,
06248, 20161118, 1220,        10Min,          hm3,              , 22064,
06248, 20161118, 1220,        10Min,           nm,              , 22064,
06248, 20161118, 1220,        10Min,          nm1,              , 22064,
06248, 20161118, 1220,        10Min,          nm2,              , 22064,
06248, 20161118, 1220,        10Min,          nm3,              , 22064,
06248, 20161118, 1220,        10Min,           sq,             0,     0,
06249, 20161118, 1220,        10Min,          D1H,      2.600001,     0,
06249, 20161118, 1220,        10Min,          Q1H,         45.48,     0,
06249, 20161118, 1220,        10Min,         R12H,         1.437,     0,
06249, 20161118, 1220,        10Min,          R1H,             0,     0,
06249, 20161118, 1220,        10Min,         R24H,        14.951,     0,
06249, 20161118, 1220,        10Min,          R6H,    .001000002,     0,
06249, 20161118, 1220,        10Min,        Sav1H,         7.412,     0,
06249, 20161118, 1220,        10Min,        Sax1H,           9.3,     0,
06249, 20161118, 1220,        10Min,        Sax3H,           9.3,     0,
06249, 20161118, 1220,        10Min,        Sax6H,           9.3,     0,
06249, 20161118, 1220,        10Min,         Sx1H,         14.23,     0,
06249, 20161118, 1220,        10Min,         Sx3H,         14.23,     0,
06249, 20161118, 1220,        10Min,         Sx6H,         14.23,     0,
