11011340, ta, 10.9, 
11011350, ta, 10.6, 
11011400, ta, 10.4, 
11011410, ta, 10.5, 
11011420, ta, 10.2, 
11011430, ta, 10.2, 
11011440, ta, 10.4, 
11011450, ta, 10.3, 
11011500, ta, 10.3, 
11011510, ta, 10.3, 
11011520, ta, 10.3, 
11011530, ta, 10.4, 
11011540, ta, 10.3, 
11011550, ta, 10.2, 
11011600, ta, 10.2, 
11011610, ta, 10.2, 
11011620, ta, 10, 
11011630, ta, 9.9, 
11011640, ta, 9.5, 
11011650, ta, 8.7, 
11011700, ta, 8.1, 
11011710, ta, 7.9, 
11011720, ta, 7.5, 
11011730, ta, 7.2, 
11011740, ta, 7.6, 
11011750, ta, 7.4, 
11011800, ta, 6.5, 
11011810, ta, 6, 
11011820, ta, 5.8, 
11011830, ta, 5.6, 
11011840, ta, 4.8, 
11011850, ta, 4.7, 
11011900, ta, 5.6, 
11011910, ta, 6, 
11011920, ta, 7.7, 
11011930, ta, 7.7, 
11011940, ta, 6.7, 
11011950, ta, 5.9, 
11012000, ta, 7.7, 
11012010, ta, 7.8, 
11012020, ta, 7.1, 
11012030, ta, 6.9, 
11012040, ta, 8, 
11012050, ta, 7.9, 
11012100, ta, 6.7, 
11012110, ta, 5.7, 
11012120, ta, 7.2, 
11012130, ta, 8, 
11012140, ta, 7.8, 
11012150, ta, 7.3, 
11012200, ta, 6.6, 
11012210, ta, 6.6, 
11012220, ta, 6.2, 
11012230, ta, 5.3, 
11012240, ta, 4.2, 
11012250, ta, 5, 
11012300, ta, 10, 
11012310, ta, 3.8, 
11012320, ta, 3.9, 
11012330, ta, 3.5, 
11012340, ta, 3.5, 
11012350, ta, 3.5, 
11020000, ta, 3.8, 
11020010, ta, 4, 
11020020, ta, 4.1, 
11020030, ta, 4.1, 
11020040, ta, 6.6, 
11020050, ta, 6.8, 
11020100, ta, 6.3, 
11020110, ta, 6.2, 
11020120, ta, 6.2, 
11020130, ta, 7.6, 
11020140, ta, 6.9, 
11020150, ta, 5.9, 
11020200, ta, 7.5, 
11020210, ta, 6.8, 
11020220, ta, 5.6, 
11020230, ta, 5.8, 
11020240, ta, 6.1, 
11020250, ta, 6, 
11020300, ta, 5.1, 
11020310, ta, 6.1, 
11020320, ta, 6.7, 
11020330, ta, 7.5, 
11020340, ta, 7.4, 
11020350, ta, 7.1, 
11020400, ta, 7, 
11020410, ta, 6.6, 
11020420, ta, 6.3, 
11020430, ta, 6.4, 
11020440, ta, 5.7, 
11020450, ta, 5.2, 
11020500, ta, 5.8, 
11020510, ta, 6.6, 
11020520, ta, 5.8, 
11020530, ta, 6.1, 
11020540, ta, 7.1, 
11020550, ta, 7.1, 
11020600, ta, 7.1, 
11020610, ta, 7.3, 
11020620, ta, 7.1, 
11020630, ta, 6.6, 
11020640, ta, 7.1, 
11020650, ta, 7.1, 
11020700, ta, 7.1, 
11020710, ta, 7.4, 
11020720, ta, 7.9, 
11020730, ta, 7.8, 
11020740, ta, 8, 
11020750, ta, 8.6, 
11020800, ta, 8.5, 
11020810, ta, 8.3, 
11020820, ta, 8.2, 
11020830, ta, 8.9, 
11020840, ta, 8.6, 
11020850, ta, 8.6, 
11020900, ta, 8.4, 
11020910, ta, 8, 
11020920, ta, 8.9, 
11020930, ta, 9, 
11020940, ta, 9.4, 
11020950, ta, 9.7, 
11021000, ta, 9.2, 
11021010, ta, 8.9, 
11021020, ta, 8.6, 
11021030, ta, 9.9, 
11021040, ta, 9.7, 
11021050, ta, 10.7, 
11021100, ta, 9.7, 
11021110, ta, 9.9, 
11021120, ta, 9.2, 
11021130, ta, 10.3, 
11021140, ta, 10.9, 
11021150, ta, 10.9, 
11021200, ta, 9.5, 
11021210, ta, 10.4, 
11021220, ta, 9.6, 
11021230, ta, 10.2, 
11021240, ta, 7.5, 
11021250, ta, 8.2, 
11021300, ta, 9, 
11021310, ta, 9.8, 
11021320, ta, 10.3, 
11021330, ta, 10.9, 
11021340, ta, 11.5, 
11021350, ta, 10.4, 
11021400, ta, 9.5, 
11021410, ta, 9.3, 
11021420, ta, 9.9, 
11021430, ta, 9.9, 
11021440, ta, 10.1, 
11021450, ta, 9.8, 
11021500, ta, 9.1, 
11021510, ta, 9, 
11021520, ta, 8.9, 
11021530, ta, 8.8, 
11021540, ta, 7.9, 
11021550, ta, 7.7, 
11021600, ta, 6.9, 
11021610, ta, 6.8, 
11021620, ta, 6.4, 
11021630, ta, 6.4, 
11021640, ta, 6.1, 
11021650, ta, 5.4, 
11021700, ta, 4.8, 
11021710, ta, 5.8, 
11021720, ta, 7.2, 
11021730, ta, 7.3, 
11021740, ta, 8.3, 
11021750, ta, 7.7, 
11021800, ta, 6.7, 
11021810, ta, 6.1, 
11021820, ta, 5.5, 
11021830, ta, 4.2, 
11021840, ta, 3.9, 
11021850, ta, 4.1, 
11021900, ta, 5.1, 
11021910, ta, 6.7, 
11021920, ta, 4.8, 
11021930, ta, 4.3, 
11021940, ta, 4.3, 
11021950, ta, 3.8, 
11022000, ta, 7.4, 
11022010, ta, 5.7, 
11022020, ta, 7.1, 
11022030, ta, 7.1, 
11022040, ta, 6.2, 
11022050, ta, 6, 
11022100, ta, 4.5, 
11022110, ta, 3.7, 
11022120, ta, 2.9, 
11022130, ta, 3.6, 
11022140, ta, 5, 
11022150, ta, 5.2, 
11022200, ta, 3.8, 
11022210, ta, 4.2, 
11022220, ta, 4.2, 
11022230, ta, 3.7, 
11022240, ta, 4, 
11022250, ta, 4.3, 
11022300, ta, 4.1, 
11022310, ta, 3.2, 
11022320, ta, 3.4, 
11022330, ta, 4, 
11022340, ta, 4.4, 
11022350, ta, 5.2, 
11030000, ta, 3.9, 
11030010, ta, 3.6, 
11030020, ta, 5.5, 
11030030, ta, 4.7, 
11030040, ta, 4.3, 
11030050, ta, 3.7, 
11030100, ta, 3.7, 
11030110, ta, 3.1, 
11030120, ta, 2.6, 
11030130, ta, 3.2, 
11030140, ta, 4.7, 
11030150, ta, 4.3, 
11030200, ta, 4, 
11030210, ta, 3.9, 
11030220, ta, 3.5, 
11030230, ta, 3.7, 
11030240, ta, 3.6, 
11030250, ta, 3.3, 
11030300, ta, 3.7, 
11030310, ta, 3.3, 
11030320, ta, 2.8, 
11030330, ta, 3, 
11030340, ta, 3.2, 
11030350, ta, 3.2, 
11030400, ta, 2.3, 
11030410, ta, 3.2, 
11030420, ta, 2.6, 
11030430, ta, 2.6, 
11030440, ta, 5, 
11030450, ta, 4, 
11030500, ta, 3.7, 
11030510, ta, 3.8, 
11030520, ta, 4.3, 
11030530, ta, 4.3, 
11030540, ta, 4, 
11030550, ta, 4.5, 
11030600, ta, 4.4, 
11030610, ta, 4, 
11030620, ta, 3.7, 
11030630, ta, 3.4, 
11030640, ta, 3.7, 
11030650, ta, 3, 
11030700, ta, 4.5, 
11030710, ta, 3.7, 
11030720, ta, 4.3, 
11030730, ta, 4.4, 
11030740, ta, 4.3, 
11030750, ta, 4.8, 
11030800, ta, 5.1, 
11030810, ta, 5.4, 
11030820, ta, 6.2, 
11030830, ta, 6.9, 
11030840, ta, 7.8, 
11030850, ta, 8.5, 
11030900, ta, 9, 
11030910, ta, 9.4, 
11030920, ta, 9.7, 
11030930, ta, 10.1, 
11030940, ta, 10.2, 
11030950, ta, 9.8, 
11031000, ta, 10.3, 
11031010, ta, 10.5, 
11031020, ta, 10.8, 
11031030, ta, 10.9, 
11031040, ta, 11.1, 
11031050, ta, 11.1, 
11031100, ta, 11, 
11031110, ta, 11.1, 
11031120, ta, 11.2, 
11031130, ta, 11.2, 
11031140, ta, 11.2, 
11031150, ta, 11.4, 
11031200, ta, 11.8, 
11031210, ta, 11.9, 
11031220, ta, 11.1, 
11031230, ta, 10.7, 
11031240, ta, 11.4, 
11031250, ta, 11.7, 
11031300, ta, 11.6, 
11031310, ta, 11.3, 
11031320, ta, 11.5, 
11031330, ta, 10.9, 
11031340, ta, 10.9, 
11031350, ta, 9.4, 
11031400, ta, 9.1, 
11031410, ta, 9.1, 
11031420, ta, 9.2, 
11031430, ta, 9.4, 
11031440, ta, 9.4, 
11031450, ta, 9.3, 
11031500, ta, 9, 
11031510, ta, 8.9, 
11031520, ta, 8.8, 
11031530, ta, 8.8, 
11031540, ta, 8.9, 
11031550, ta, 8.8, 
11031600, ta, 8.4, 
11031610, ta, 8.5, 
11031620, ta, 8.3, 
11031630, ta, 8.2, 
11031640, ta, 8.2, 
11031650, ta, 8.2, 
11031700, ta, 8.2, 
11031710, ta, 7.9, 
11031720, ta, 7.8, 
11031730, ta, 7.8, 
11031740, ta, 7.8, 
11031750, ta, 7.7, 
11031800, ta, 7.6, 
11031810, ta, 8.1, 
11031820, ta, 7.7, 
11031830, ta, 7.6, 
11031840, ta, 7.8, 
11031850, ta, 7.8, 
11031900, ta, 7.8, 
11031910, ta, 7.9, 
11031920, ta, 7.8, 
11031930, ta, 7.7, 
11031940, ta, 7.6, 
11031950, ta, 7.7, 
11032000, ta, 7.6, 
11032010, ta, 7.6, 
11032020, ta, 7.4, 
11032030, ta, 7.4, 
11032040, ta, 7.1, 
11032050, ta, 7.1, 
11032100, ta, 7.1, 
11032110, ta, 7.6, 
11032120, ta, 7.9, 
11032130, ta, 8.1, 
11032300, ta, 8, 
11032310, ta, 7.9, 
11032320, ta, 7.7, 
11032330, ta, 7.7, 
11032340, ta, 7.7, 
11032350, ta, 7.5, 
11040000, ta, 7.6, 
11040010, ta, 7.7, 
11040020, ta, 7.8, 
11040030, ta, 7.9, 
11040040, ta, 7.9, 
11040050, ta, 7.8, 
11040100, ta, 7.7, 
11040110, ta, 7.8, 
11040120, ta, 7.8, 
11040130, ta, 7.8, 
11040140, ta, 7.7, 
11040150, ta, 7.7, 
11040200, ta, 7.7, 
11040210, ta, 7.7, 
11040220, ta, 7.7, 
11040230, ta, 7.7, 
11040240, ta, 7.6, 
11040250, ta, 7.7, 
11040300, ta, 7.6, 
11040310, ta, 7.8, 
11040320, ta, 7.9, 
11040330, ta, 7.7, 
11040340, ta, 7.7, 
11040350, ta, 7.4, 
11040400, ta, 7.8, 
11040410, ta, 7.7, 
11040420, ta, 7.9, 
11040430, ta, 7.8, 
11040440, ta, 7.9, 
11040450, ta, 7.8, 
11040500, ta, 7.7, 
11040510, ta, 7.6, 
11040520, ta, 7.6, 
11040530, ta, 7.6, 
11040540, ta, 7.6, 
11040550, ta, 7.3, 
11040600, ta, 7.2, 
11040610, ta, 7.3, 
11040620, ta, 7.3, 
11040630, ta, 7.2, 
11040640, ta, 7.2, 
11040650, ta, 7.2, 
11040700, ta, 7.3, 
11040710, ta, 7.3, 
11040720, ta, 7.2, 
11040730, ta, 7.1, 
11040740, ta, 7.3, 
11040750, ta, 7.4, 
11040800, ta, 7.4, 
11040810, ta, 7.3, 
11040820, ta, 7.3, 
11040830, ta, 7.4, 
11040840, ta, 7.5, 
11040850, ta, 7.7, 
11040900, ta, 7.7, 
11040910, ta, 7.6, 
11040920, ta, 7.5, 
11040930, ta, 7.7, 
11040940, ta, 7.9, 
11040950, ta, 8.1, 
11041000, ta, 8, 
11041010, ta, 7.9, 
11041020, ta, 7.7, 
11041030, ta, 7.8, 
11041040, ta, 7.7, 
11041050, ta, 7.8, 
11041100, ta, 7.9, 
11041110, ta, 8.1, 
11041120, ta, 8.1, 
11041130, ta, 8.3, 
11041140, ta, 8.6, 
11041150, ta, 9.2, 
11041200, ta, 9.6, 
11041210, ta, 9.7, 
11041220, ta, 9.7, 
11041230, ta, 9.7, 
11041240, ta, 10.1, 
11041250, ta, 9.9, 
11041300, ta, 9.9, 
11041310, ta, 9.8, 
11041320, ta, 9.9, 
11041330, ta, 10.1, 
11041340, ta, 10, 
11041350, ta, 9.9, 
11041400, ta, 9.8, 
11041410, ta, 9.8, 
11041420, ta, 9.7, 
11041430, ta, 9.6, 
11041440, ta, 9.4, 
11041450, ta, 9.3, 
11041500, ta, 9.3, 
11041510, ta, 9.1, 
11041520, ta, 8.9, 
11041530, ta, 8.8, 
11041540, ta, 8.5, 
11041550, ta, 8.3, 
11041600, ta, 8, 
11041610, ta, 8, 
11041620, ta, 8.2, 
11041630, ta, 8, 
11041640, ta, 8, 
11041650, ta, 8, 
11041700, ta, 8, 
11041710, ta, 7.9, 
11041720, ta, 7.8, 
11041730, ta, 7.7, 
11041740, ta, 7.8, 
11041750, ta, 7.7, 
11041800, ta, 7.8, 
11041810, ta, 7.8, 
11041820, ta, 7.8, 
11041830, ta, 7.8, 
11041840, ta, 7.8, 
11041850, ta, 7.9, 
11041900, ta, 7.9, 
11041910, ta, 7.8, 
11041920, ta, 7.8, 
11041930, ta, 7.8, 
11041940, ta, 7.8, 
11041950, ta, 7.9, 
11042000, ta, 7.8, 
11042010, ta, 7.7, 
11042020, ta, 7.5, 
11042030, ta, 7.5, 
11042040, ta, 7.5, 
11042050, ta, 7.5, 
11042100, ta, 7.4, 
11042110, ta, 7.4, 
11042120, ta, 7.3, 
11042130, ta, 7.3, 
11042140, ta, 7.2, 
11042150, ta, 7.3, 
11042200, ta, 7.2, 
11042210, ta, 7.1, 
11042220, ta, 7.2, 
11042230, ta, 7.1, 
11042240, ta, 7.1, 
11042250, ta, 7.1, 
11042300, ta, 7.1, 
11042310, ta, 7, 
11042320, ta, 6.9, 
11042330, ta, 6.9, 
11042340, ta, 6.9, 
11042350, ta, 6.9, 
11050000, ta, 6.9, 
11050010, ta, 6.8, 
11050020, ta, 6.7, 
11050030, ta, 6.7, 
11050040, ta, 6.7, 
11050050, ta, 6.8, 
11050100, ta, 6.8, 
11050110, ta, 6.8, 
11050120, ta, 6.8, 
11050130, ta, 6.9, 
11050140, ta, 7, 
11050150, ta, 7, 
11050200, ta, 6.9, 
11050210, ta, 6.9, 
11050220, ta, 6.9, 
11050230, ta, 6.9, 
11050240, ta, 6.8, 
11050250, ta, 6.7, 
11050300, ta, 6.7, 
11050310, ta, 6.7, 
11050320, ta, 6.6, 
11050330, ta, 6.6, 
11050340, ta, 6.4, 
11050350, ta, 6.8, 
11050400, ta, 6.7, 
11050410, ta, 6.4, 
11050420, ta, 6.2, 
11050430, ta, 6.1, 
11050440, ta, 6.1, 
11050450, ta, 6, 
11050500, ta, 6.2, 
11050510, ta, 6.2, 
11050520, ta, 5.9, 
11050530, ta, 5.8, 
11050540, ta, 5.3, 
11050550, ta, 5.3, 
11050600, ta, 4.9, 
11050610, ta, 4.6, 
11050620, ta, 4.4, 
11050630, ta, 4.3, 
11050640, ta, 4, 
11050650, ta, 4, 
11050700, ta, 4.2, 
11050710, ta, 4.3, 
11050720, ta, 4.2, 
11050730, ta, 3.9, 
11050740, ta, 5.4, 
11050750, ta, 5.8, 
11050800, ta, 6.4, 
11050810, ta, 6.5, 
11050820, ta, 6.7, 
11050830, ta, 7.8, 
11050840, ta, 8.6, 
11050850, ta, 8.2, 
11050900, ta, 7.8, 
11050910, ta, 7.8, 
11050920, ta, 7.9, 
11050930, ta, 8.3, 
11050940, ta, 8.2, 
11050950, ta, 7.8, 
11051000, ta, 7.6, 
11051010, ta, 7.8, 
11051020, ta, 8.4, 
11051030, ta, 8.8, 
11051040, ta, 9.1, 
11051050, ta, 9.2, 
11051100, ta, 9.4, 
11051110, ta, 8.8, 
11051120, ta, 8.8, 
11051130, ta, 8.2, 
11051140, ta, 9, 
11051150, ta, 8.1, 
11051200, ta, 7.5, 
11051210, ta, 7.1, 
11051220, ta, 7.2, 
11051230, ta, 7.3, 
11051240, ta, 7.4, 
11051250, ta, 7.8, 
11051300, ta, 7.9, 
11051310, ta, 7.7, 
11051320, ta, 7.7, 
11051330, ta, 7.5, 
11051340, ta, 7.3, 
11051350, ta, 7.3, 
11051400, ta, 7.1, 
11051410, ta, 7.2, 
11051420, ta, 7.1, 
11051430, ta, 6.8, 
11051440, ta, 6.8, 
11051450, ta, 6.9, 
11051500, ta, 7, 
11051510, ta, 6.9, 
11051520, ta, 7.1, 
11051530, ta, 6.7, 
11051540, ta, 6.8, 
11051550, ta, 6.5, 
11051600, ta, 6.1, 
11051610, ta, 6.3, 
11051620, ta, 5.9, 
11051630, ta, 5.9, 
11051640, ta, 5, 
11051650, ta, 5.6, 
11051700, ta, 5.2, 
11051710, ta, 5.3, 
11051720, ta, 5.1, 
11051730, ta, 5.7, 
11051740, ta, 6, 
11051750, ta, 6, 
11051800, ta, 6, 
11051810, ta, 6, 
11051820, ta, 5.9, 
11051830, ta, 5.5, 
11051840, ta, 6.8, 
11051850, ta, 7, 
11051900, ta, 6.5, 
11051910, ta, 5.9, 
11051920, ta, 7.2, 
11051930, ta, 6.9, 
11051940, ta, 6.4, 
11051950, ta, 6, 
11052000, ta, 5.4, 
11052010, ta, 4.5, 
11052020, ta, 5, 
11052030, ta, 6, 
11052040, ta, 6.5, 
11052050, ta, 6.3, 
11052100, ta, 6.3, 
11052110, ta, 6.4, 
11052120, ta, 6.5, 
11052130, ta, 5.7, 
11052140, ta, 5.4, 
11052150, ta, 6, 
11052200, ta, 6.7, 
11052210, ta, 6.5, 
11052220, ta, 6.4, 
11052230, ta, 6.4, 
11052240, ta, 6.5, 
11052250, ta, 6.9, 
11052300, ta, 6.7, 
11052310, ta, 6.4, 
11052320, ta, 6.6, 
11052330, ta, 6.5, 
11052340, ta, 6.9, 
11052350, ta, 6.8, 
11060000, ta, 7, 
11060010, ta, 6.7, 
11060020, ta, 7.2, 
11060030, ta, 7.4, 
11060040, ta, 7.3, 
11060050, ta, 7.2, 
11060100, ta, 7.2, 
11060110, ta, 7.2, 
11060120, ta, 7.3, 
11060130, ta, 7.1, 
11060140, ta, 7.2, 
11060150, ta, 7.4, 
11060200, ta, 7.2, 
11060210, ta, 6.9, 
11060220, ta, 7, 
11060230, ta, 6.8, 
11060240, ta, 6.9, 
11060250, ta, 6.9, 
11060300, ta, 6.7, 
11060310, ta, 6.5, 
11060320, ta, 7, 
11060330, ta, 6.7, 
11060340, ta, 7, 
11060350, ta, 6.2, 
11060400, ta, 6.7, 
11060410, ta, 6.3, 
11060420, ta, 6.5, 
11060430, ta, 6.8, 
11060440, ta, 6.3, 
11060450, ta, 6, 
11060500, ta, 5.8, 
11060510, ta, 5.9, 
11060520, ta, 5.8, 
11060530, ta, 5.6, 
11060540, ta, 6, 
11060550, ta, 5.8, 
11060600, ta, 6, 
11060610, ta, 6.1, 
11060620, ta, 6.2, 
11060630, ta, 6.3, 
11060640, ta, 6.1, 
11060650, ta, 6.1, 
11060700, ta, 6.1, 
11060710, ta, 6.1, 
11060720, ta, 6.4, 
11060730, ta, 7, 
11060740, ta, 6.8, 
11060750, ta, 6.9, 
11060800, ta, 6.7, 
11060810, ta, 6.8, 
11060820, ta, 7.4, 
11060830, ta, 7.5, 
11060840, ta, 7.5, 
11060850, ta, 7.2, 
11060900, ta, 6.7, 
11060910, ta, 7.4, 
11060920, ta, 7.4, 
11060930, ta, 7.4, 
11060940, ta, 7.6, 
11060950, ta, 8, 
11061000, ta, 8.9, 
11061010, ta, 8.6, 
11061020, ta, 9.3, 
11061030, ta, 9.4, 
11061040, ta, 10, 
11061050, ta, 7.8, 
11061100, ta, 7.1, 
11061110, ta, 7.4, 
11061120, ta, 7.7, 
11061130, ta, 8.4, 
11061140, ta, 8.1, 
11061150, ta, 8.9, 
11061200, ta, 9.3, 
11061210, ta, 9.1, 
11061220, ta, 8.6, 
11061230, ta, 8.6, 
11061240, ta, 8.4, 
11061250, ta, 8.3, 
11061300, ta, 8, 
11061310, ta, 7.9, 
11061320, ta, 7.9, 
11061330, ta, 8.8, 
11061340, ta, 9.1, 
11061350, ta, 8.4, 
11061400, ta, 8.8, 
11061410, ta, 8.4, 
11061420, ta, 7.9, 
11061430, ta, 9.2, 
11061440, ta, 9, 
11061450, ta, 8.8, 
11061500, ta, 8.6, 
11061510, ta, 8.3, 
11061520, ta, 7.3, 
11061530, ta, 7.2, 
11061540, ta, 7.1, 
11061550, ta, 6.6, 
11061600, ta, 6.8, 
11061610, ta, 6.2, 
11061620, ta, 6.3, 
11061630, ta, 6, 
11061640, ta, 5.8, 
11061650, ta, 6.2, 
11061700, ta, 5.6, 
11061710, ta, 5.5, 
11061720, ta, 5.4, 
11061730, ta, 5.3, 
11061740, ta, 5, 
11061750, ta, 4.6, 
11061800, ta, 4.6, 
11061810, ta, 4.6, 
11061820, ta, 4.8, 
11061830, ta, 4.8, 
11061840, ta, 4.9, 
11061850, ta, 5.2, 
11061900, ta, 5.5, 
11061910, ta, 5.4, 
11061920, ta, 5.3, 
11061930, ta, 5.3, 
11061940, ta, 6, 
11061950, ta, 6.8, 
11062000, ta, 7.1, 
11062010, ta, 7.2, 
11062020, ta, 7.1, 
11062030, ta, 6.7, 
11062040, ta, 6.3, 
11062050, ta, 6.2, 
11062100, ta, 6.2, 
11062110, ta, 6.3, 
11062120, ta, 6.3, 
11062130, ta, 6.3, 
11062140, ta, 6.5, 
11062150, ta, 6.6, 
11062200, ta, 6.5, 
11062210, ta, 6.6, 
11062220, ta, 6.4, 
11062230, ta, 6.4, 
11062240, ta, 6.1, 
11062250, ta, 6.3, 
11062300, ta, 6.4, 
11062310, ta, 6.3, 
11062320, ta, 6.1, 
11062330, ta, 5.4, 
11062340, ta, 5.7, 
11062350, ta, 5.8, 
11070000, ta, 5.9, 
11070010, ta, 6.1, 
11070020, ta, 6.2, 
11070030, ta, 6.1, 
11070040, ta, 6.5, 
11070050, ta, 6.6, 
11070100, ta, 6.5, 
11070110, ta, 6.5, 
11070120, ta, 6.7, 
11070130, ta, 6.6, 
11070140, ta, 6.6, 
11070150, ta, 6.6, 
11070200, ta, 6.5, 
11070210, ta, 6.6, 
11070220, ta, 6.6, 
11070230, ta, 6.5, 
11070240, ta, 6.5, 
11070250, ta, 6.5, 
11070300, ta, 6.6, 
11070310, ta, 6.5, 
11070320, ta, 6.4, 
11070330, ta, 6.4, 
11070340, ta, 6.3, 
11070350, ta, 6.2, 
11070400, ta, 6.2, 
11070410, ta, 6.2, 
11070420, ta, 6.1, 
11070430, ta, 6.1, 
11070440, ta, 6.1, 
11070450, ta, 6.2, 
11070500, ta, 6.2, 
11070510, ta, 6.1, 
11070520, ta, 6, 
11070530, ta, 5.8, 
11070540, ta, 5.8, 
11070550, ta, 5.8, 
11070600, ta, 5.7, 
11070610, ta, 5.6, 
11070620, ta, 5.6, 
11070630, ta, 5.5, 
11070640, ta, 5.4, 
11070650, ta, 5.4, 
11070700, ta, 5.3, 
11070710, ta, 5.2, 
11070720, ta, 5.1, 
11070730, ta, 5.1, 
11070740, ta, 5.1, 
11070750, ta, 5.1, 
11070800, ta, 5.1, 
11070810, ta, 5.1, 
11070820, ta, 5.1, 
11070830, ta, 5.1, 
11070840, ta, 5.1, 
11070850, ta, 5.2, 
11070900, ta, 5.3, 
11070910, ta, 5.3, 
11070920, ta, 5.4, 
11070930, ta, 5.7, 
11070940, ta, 5.5, 
11070950, ta, 5.5, 
11071000, ta, 5.7, 
11071010, ta, 5.4, 
11071020, ta, 5.5, 
11071030, ta, 5.5, 
11071040, ta, 5.5, 
11071050, ta, 5.6, 
11071100, ta, 5.8, 
11071110, ta, 5.8, 
11071120, ta, 5.9, 
11071130, ta, 5.9, 
11071140, ta, 5.7, 
11071150, ta, 5.4, 
11071200, ta, 6.3, 
11071210, ta, 6.6, 
11071220, ta, 6.3, 
11071230, ta, 6.3, 
11071240, ta, 6.3, 
11071250, ta, 6.3, 
11071300, ta, 6.5, 
11071310, ta, 6.2, 
11071320, ta, 5.7, 
11071330, ta, 6, 
11071340, ta, 5.6, 
11071350, ta, 5.5, 
11071400, ta, 5.6, 
11071410, ta, 5.7, 
11071420, ta, 5.4, 
11071430, ta, 4.7, 
11071440, ta, 5.2, 
11071450, ta, 5.2, 
11071500, ta, 4.4, 
11071510, ta, 4.7, 
11071520, ta, 4.3, 
11071530, ta, 4.4, 
11071540, ta, 4.5, 
11071550, ta, 4.5, 
11071600, ta, 4.5, 
11071610, ta, 4.3, 
11071620, ta, 3.6, 
11071630, ta, 3.1, 
11071640, ta, 2.5, 
11071650, ta, 2, 
11071700, ta, 2, 
11071710, ta, 2.2, 
11071720, ta, 1.6, 
11071730, ta, 1.9, 
11071740, ta, 1.7, 
11071750, ta, 1.5, 
11071800, ta, 1.8, 
11071810, ta, 1.5, 
11071820, ta, 1.1, 
11071830, ta, .6, 
11071840, ta, .8, 
11071850, ta, .8, 
11071900, ta, .6, 
11071910, ta, .9, 
11071920, ta, 1.4, 
11071930, ta, 1.6, 
11071940, ta, 1.5, 
11071950, ta, .9, 
11072000, ta, .5, 
11072010, ta, .8, 
11072020, ta, .4, 
11072030, ta, -.1, 
11072040, ta, -.4, 
11072050, ta, -.3, 
11072100, ta, 0, 
11072110, ta, -.2, 
11072120, ta, .4, 
11072130, ta, .9, 
11072140, ta, 1, 
11072150, ta, .8, 
11072200, ta, .7, 
11072210, ta, .6, 
11072220, ta, .3, 
11072230, ta, .2, 
11072240, ta, -.3, 
11072250, ta, -.1, 
11072300, ta, -.4, 
11072310, ta, -.2, 
11072320, ta, -1, 
11072330, ta, -.9, 
11072340, ta, -.9, 
11072350, ta, -.6, 
11080000, ta, -.5, 
11080010, ta, -.9, 
11080020, ta, -.8, 
11080030, ta, -1.1, 
11080040, ta, -1.4, 
11080050, ta, -1.7, 
11080100, ta, -1.3, 
11080110, ta, -1.5, 
11080120, ta, -1.1, 
11080130, ta, -1, 
11080140, ta, -.9, 
11080150, ta, -1, 
11080200, ta, -1.1, 
11080210, ta, -2.3, 
11080220, ta, -2, 
